transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,discount_amount,tax_amount,final_amount,payment_method,order_status,region,country,date,customer_segment,month,year
TXN_000128,ORD_0656,CUST_0527,PROD_402,Home & Garden Bed,Home & Garden,2,72.81,145.62,0.0,10.82,156.44,Debit Card,Completed,Central,Singapore,2025-12-01 16:48:46.537337,Regular,2025-12,2025
TXN_000129,ORD_1493,CUST_0980,PROD_073,Food Beverages,Food,4,6.23,24.93,0.0,3.39,28.32,Digital Wallet,Completed,East,Indonesia,2025-05-26 16:48:46.537401,Regular,2025-05,2025
TXN_000130,ORD_1506,CUST_1439,PROD_070,Electronics Smartphone,Electronics,1,1030.17,1030.17,0.0,88.11,1118.28,Digital Wallet,Completed,Central,Vietnam,2025-10-08 16:48:46.537575,Regular,2025-10,2025
TXN_000131,ORD_1584,CUST_0846,PROD_226,Beauty Cream,Beauty,4,8.05,32.2,0.0,2.55,34.75,Bank Transfer,Completed,Central,Malaysia,2025-07-08 16:48:46.537665,Regular,2025-07,2025
TXN_000132,ORD_2265,CUST_1428,PROD_358,Sports Tennis Racket,Sports,4,49.87,199.48,0.0,27.42,226.91,Bank Transfer,Completed,West,Singapore,2025-04-06 16:48:46.537750,Regular,2025-04,2025
TXN_000133,ORD_0800,CUST_1366,PROD_427,Sports Tennis Racket,Sports,4,239.26,957.05,0.0,85.3,1042.35,Cash,Completed,West,Vietnam,2025-02-17 16:48:46.537905,Regular,2025-02,2025
TXN_000134,ORD_0227,CUST_0856,PROD_493,Beauty Cream,Beauty,3,48.02,144.05,0.0,11.21,155.26,Debit Card,Delivered,West,Thailand,2025-06-08 16:48:46.538016,Regular,2025-06,2025
TXN_000135,ORD_2974,CUST_0330,PROD_215,Clothing T-Shirt,Clothing,1,134.88,134.88,0.0,9.81,144.69,Debit Card,Completed,North,Malaysia,2025-04-28 16:48:46.538100,Regular,2025-04,2025
TXN_000136,ORD_2357,CUST_0755,PROD_427,Electronics Tablet,Electronics,1,174.78,174.78,0.0,25.31,200.09,Credit Card,Completed,East,Malaysia,2025-07-01 16:48:46.538169,New,2025-07,2025
TXN_000137,ORD_1449,CUST_1789,PROD_217,Food Beverages,Food,4,25.97,103.88,0.0,6.78,110.66,Cash,Completed,South,Singapore,2025-02-11 16:48:46.538236,VIP,2025-02,2025
TXN_000138,ORD_1532,CUST_1521,PROD_208,Clothing Dress,Clothing,2,139.24,278.47,0.0,41.73,320.2,Credit Card,Shipped,Central,Vietnam,2025-03-20 16:48:46.538304,New,2025-03,2025
TXN_000139,ORD_2790,CUST_1462,PROD_006,Food Coffee,Food,2,5.31,10.62,0.0,1.22,11.84,Debit Card,Completed,East,Malaysia,2025-01-15 16:48:46.538375,VIP,2025-01,2025
TXN_000140,ORD_1616,CUST_1800,PROD_184,Food Snacks,Food,2,24.58,49.16,0.0,3.87,53.03,Cash,Pending,North,Singapore,2025-02-07 16:48:46.538442,Regular,2025-02,2025
TXN_000141,ORD_0370,CUST_1047,PROD_335,Food Coffee,Food,1,4.02,4.02,0.0,0.31,4.33,Bank Transfer,Completed,North,Vietnam,2025-08-09 16:48:46.538509,Regular,2025-08,2025
TXN_000142,ORD_0947,CUST_0741,PROD_124,Food Snacks,Food,3,5.54,16.61,0.0,1.71,18.32,Bank Transfer,Completed,North,Vietnam,2025-11-23 16:48:46.538578,Regular,2025-11,2025
TXN_000143,ORD_2002,CUST_0934,PROD_073,Beauty Perfume,Beauty,4,52.68,210.74,0.0,18.19,228.93,Credit Card,Completed,South,Singapore,2025-05-01 16:48:46.538643,Regular,2025-05,2025
TXN_000144,ORD_0920,CUST_1402,PROD_116,Clothing Jeans,Clothing,4,185.03,740.1,137.07,64.27,667.31,Cash,Completed,South,Thailand,2025-12-02 16:48:46.538710,Regular,2025-12,2025
TXN_000145,ORD_2422,CUST_0836,PROD_335,Clothing Jeans,Clothing,1,138.89,138.89,0.0,11.59,150.48,Bank Transfer,Completed,East,Singapore,2025-10-24 16:48:46.538775,New,2025-10,2025
TXN_000146,ORD_0383,CUST_1765,PROD_425,Clothing Dress,Clothing,3,73.64,220.91,0.0,19.28,240.19,Bank Transfer,Pending,South,Thailand,2025-09-18 16:48:46.538839,VIP,2025-09,2025
TXN_000147,ORD_1065,CUST_1471,PROD_324,Books Fiction,Books,4,31.17,124.68,17.61,14.51,121.58,Cash,Completed,West,Vietnam,2025-04-09 16:48:46.538906,Regular,2025-04,2025
TXN_000148,ORD_2066,CUST_0124,PROD_072,Beauty Makeup,Beauty,1,88.63,88.63,0.0,13.21,101.84,Credit Card,Completed,East,Indonesia,2025-05-17 16:48:46.538970,Regular,2025-05,2025
TXN_000149,ORD_2084,CUST_1695,PROD_144,Clothing Jeans,Clothing,2,105.65,211.3,0.0,23.7,235.0,Digital Wallet,Pending,East,Indonesia,2025-03-18 16:48:46.539037,Loyal,2025-03,2025
TXN_000150,ORD_1653,CUST_0009,PROD_166,Sports Basketball,Sports,4,237.04,948.16,0.0,66.9,1015.06,Bank Transfer,Completed,North,Malaysia,2025-03-02 16:48:46.539105,Regular,2025-03,2025
TXN_000151,ORD_0360,CUST_1288,PROD_121,Food Tea,Food,3,6.32,18.96,0.0,2.24,21.2,Bank Transfer,Completed,North,Malaysia,2025-01-26 16:48:46.539170,Regular,2025-01,2025
TXN_000152,ORD_0669,CUST_0958,PROD_395,Food Tea,Food,4,5.26,21.03,0.0,2.97,24.0,Debit Card,Completed,West,Indonesia,2025-04-15 16:48:46.539235,Regular,2025-04,2025
TXN_000153,ORD_1495,CUST_0910,PROD_418,Sports Dumbbells,Sports,2,131.96,263.92,0.0,32.72,296.64,Debit Card,Completed,North,Singapore,2024-12-20 16:48:46.539300,Regular,2024-12,2024
TXN_000154,ORD_0099,CUST_0023,PROD_431,Electronics Headphones,Electronics,3,1343.76,4031.28,0.0,273.73,4305.01,Debit Card,Completed,South,Singapore,2025-09-16 16:48:46.539365,Regular,2025-09,2025
TXN_000155,ORD_2114,CUST_1159,PROD_134,Books Fiction,Books,4,48.99,195.97,0.0,22.57,218.53,Credit Card,Completed,North,Malaysia,2025-02-10 16:48:46.539429,New,2025-02,2025
TXN_000156,ORD_2566,CUST_0475,PROD_025,Books Textbook,Books,2,47.01,94.03,0.0,13.29,107.32,Bank Transfer,Completed,North,Singapore,2025-05-15 16:48:46.539494,Regular,2025-05,2025
TXN_000157,ORD_1778,CUST_0195,PROD_074,Books Comic,Books,3,47.93,143.78,0.0,7.79,151.56,Cash,Completed,South,Thailand,2025-08-27 16:48:46.539577,New,2025-08,2025
TXN_000158,ORD_2091,CUST_0142,PROD_093,Food Coffee,Food,3,27.9,83.71,0.0,4.32,88.04,Debit Card,Completed,North,Indonesia,2025-12-03 16:48:46.539648,Regular,2025-12,2025
TXN_000159,ORD_0499,CUST_0194,PROD_151,Home & Garden Table,Home & Garden,1,177.99,177.99,0.0,11.98,189.97,Bank Transfer,Completed,North,Malaysia,2025-07-03 16:48:46.539716,VIP,2025-07,2025
TXN_000160,ORD_2011,CUST_0907,PROD_187,Electronics Smart Watch,Electronics,4,1411.31,5645.23,0.0,638.34,6283.57,Cash,Completed,North,Vietnam,2025-10-05 16:48:46.539784,Regular,2025-10,2025
TXN_000161,ORD_0700,CUST_1759,PROD_084,Food Snacks,Food,1,25.74,25.74,0.0,2.3,28.04,Bank Transfer,Pending,Central,Malaysia,2025-05-12 16:48:46.539850,Regular,2025-05,2025
TXN_000162,ORD_1937,CUST_1122,PROD_187,Sports Basketball,Sports,3,128.14,384.43,0.0,57.29,441.72,Debit Card,Completed,East,Singapore,2024-12-27 16:48:46.539914,New,2024-12,2024
TXN_000163,ORD_0043,CUST_0926,PROD_302,Sports Basketball,Sports,2,270.87,541.74,0.0,41.42,583.16,Bank Transfer,Completed,Central,Indonesia,2025-07-09 16:48:46.539980,Regular,2025-07,2025
TXN_000164,ORD_0710,CUST_1191,PROD_494,Home & Garden Table,Home & Garden,3,901.09,2703.27,0.0,202.83,2906.1,Debit Card,Pending,North,Singapore,2025-07-30 16:48:46.540045,Regular,2025-07,2025
TXN_000165,ORD_1259,CUST_0605,PROD_169,Sports Dumbbells,Sports,2,185.18,370.36,1.89,48.67,417.14,Debit Card,Delivered,Central,Malaysia,2025-05-05 16:48:46.540114,New,2025-05,2025
TXN_000166,ORD_0121,CUST_1691,PROD_084,Electronics Tablet,Electronics,4,1910.07,7640.29,0.0,830.58,8470.87,Bank Transfer,Shipped,West,Indonesia,2025-07-07 16:48:46.540178,Regular,2025-07,2025
TXN_000167,ORD_2284,CUST_0872,PROD_031,Home & Garden Bed,Home & Garden,1,532.71,532.71,0.0,36.03,568.75,Debit Card,Delivered,South,Singapore,2025-05-21 16:48:46.540244,Regular,2025-05,2025
TXN_000168,ORD_2403,CUST_0766,PROD_042,Clothing Jeans,Clothing,2,88.27,176.53,0.0,19.85,196.38,Debit Card,Delivered,South,Thailand,2025-10-07 16:48:46.540309,Regular,2025-10,2025
TXN_000169,ORD_0408,CUST_0395,PROD_121,Electronics Smart Watch,Electronics,4,1562.73,6250.91,0.0,559.69,6810.6,Digital Wallet,Completed,Central,Malaysia,2025-05-14 16:48:46.540378,Regular,2025-05,2025
TXN_000170,ORD_1647,CUST_0364,PROD_424,Clothing Jacket,Clothing,4,21.93,87.72,5.38,7.99,90.32,Cash,Completed,East,Thailand,2025-07-18 16:48:46.540457,Regular,2025-07,2025
TXN_000171,ORD_0380,CUST_1805,PROD_087,Books Non-Fiction,Books,3,43.1,129.3,0.0,16.96,146.26,Digital Wallet,Pending,South,Malaysia,2025-11-27 16:48:46.540527,New,2025-11,2025
TXN_000172,ORD_2656,CUST_0072,PROD_380,Beauty Perfume,Beauty,4,11.87,47.5,0.0,4.06,51.56,Digital Wallet,Completed,North,Singapore,2025-09-15 16:48:46.540591,Regular,2025-09,2025
TXN_000173,ORD_0844,CUST_1030,PROD_202,Books Magazine,Books,4,17.7,70.79,0.0,7.53,78.32,Bank Transfer,Completed,South,Malaysia,2024-12-30 16:48:46.540655,Loyal,2024-12,2024
TXN_000174,ORD_2929,CUST_1945,PROD_036,Electronics Smart Watch,Electronics,3,848.24,2544.71,446.26,195.59,2294.04,Cash,Completed,South,Singapore,2025-08-30 16:48:46.540723,VIP,2025-08,2025
TXN_000175,ORD_2906,CUST_1518,PROD_115,Beauty Cream,Beauty,2,87.69,175.38,0.0,21.16,196.54,Bank Transfer,Pending,East,Vietnam,2025-01-15 16:48:46.540788,Regular,2025-01,2025
TXN_000176,ORD_2679,CUST_1423,PROD_125,Beauty Cream,Beauty,4,84.0,336.02,0.0,24.92,360.94,Debit Card,Completed,South,Vietnam,2025-01-18 16:48:46.540854,Regular,2025-01,2025
TXN_000177,ORD_2477,CUST_0761,PROD_100,Books Non-Fiction,Books,4,42.24,168.97,0.0,16.47,185.43,Digital Wallet,Completed,Central,Malaysia,2025-10-03 16:48:46.540919,Regular,2025-10,2025
TXN_000178,ORD_1878,CUST_1752,PROD_377,Electronics Smart Watch,Electronics,1,1225.5,1225.5,0.0,141.65,1367.15,Bank Transfer,Shipped,East,Malaysia,2025-08-21 16:48:46.540984,Regular,2025-08,2025
TXN_000179,ORD_1390,CUST_1948,PROD_158,Electronics Smart Watch,Electronics,3,1920.62,5761.85,0.0,626.84,6388.69,Cash,Completed,Central,Singapore,2025-09-14 16:48:46.541049,Regular,2025-09,2025
TXN_000180,ORD_2809,CUST_1581,PROD_159,Sports Yoga Mat,Sports,2,41.81,83.61,0.0,5.67,89.28,Credit Card,Completed,South,Indonesia,2025-08-24 16:48:46.541118,Loyal,2025-08,2025
TXN_000181,ORD_2984,CUST_0992,PROD_476,Electronics Smartphone,Electronics,2,1199.76,2399.53,0.0,287.72,2687.24,Credit Card,Completed,Central,Singapore,2025-08-09 16:48:46.541183,Regular,2025-08,2025
TXN_000182,ORD_2508,CUST_0033,PROD_049,Clothing T-Shirt,Clothing,1,54.42,54.42,0.0,5.65,60.06,Debit Card,Completed,North,Thailand,2025-03-06 16:48:46.541248,Regular,2025-03,2025
TXN_000183,ORD_0861,CUST_1720,PROD_066,Home & Garden Table,Home & Garden,4,690.5,2761.99,0.0,291.31,3053.3,Digital Wallet,Completed,Central,Thailand,2025-07-15 16:48:46.541313,VIP,2025-07,2025
TXN_000184,ORD_1180,CUST_1094,PROD_216,Books Textbook,Books,3,13.31,39.93,2.5,4.56,41.99,Debit Card,Completed,South,Thailand,2025-10-16 16:48:46.541381,Regular,2025-10,2025
TXN_000185,ORD_2154,CUST_1706,PROD_037,Home & Garden Table,Home & Garden,4,736.72,2946.89,0.0,323.84,3270.73,Bank Transfer,Completed,South,Indonesia,2025-01-07 16:48:46.541458,Regular,2025-01,2025
TXN_000186,ORD_1475,CUST_1473,PROD_148,Beauty Cream,Beauty,4,61.06,244.26,0.0,22.2,266.46,Credit Card,Completed,South,Vietnam,2025-02-16 16:48:46.541525,Regular,2025-02,2025
TXN_000187,ORD_0658,CUST_0820,PROD_234,Sports Basketball,Sports,2,167.44,334.89,0.0,43.88,378.77,Bank Transfer,Completed,South,Singapore,2025-09-11 16:48:46.541607,Regular,2025-09,2025
TXN_000188,ORD_2389,CUST_0618,PROD_382,Food Tea,Food,2,15.96,31.92,0.0,3.53,35.45,Debit Card,Completed,North,Vietnam,2024-12-22 16:48:46.541675,VIP,2024-12,2024
TXN_000189,ORD_0987,CUST_1244,PROD_219,Home & Garden Table,Home & Garden,3,600.96,1802.88,0.0,188.78,1991.66,Cash,Completed,Central,Indonesia,2025-05-31 16:48:46.541743,Regular,2025-05,2025
TXN_000190,ORD_2840,CUST_1038,PROD_178,Sports Basketball,Sports,4,132.86,531.42,0.0,39.11,570.53,Debit Card,Shipped,North,Thailand,2025-11-18 16:48:46.541811,Regular,2025-11,2025
TXN_000191,ORD_2818,CUST_0991,PROD_353,Clothing Shoes,Clothing,4,22.11,88.45,0.0,6.46,94.91,Debit Card,Completed,North,Vietnam,2025-05-19 16:48:46.541878,Regular,2025-05,2025
TXN_000192,ORD_2606,CUST_1804,PROD_126,Food Beverages,Food,2,5.36,10.72,0.0,1.49,12.21,Debit Card,Completed,North,Indonesia,2025-04-23 16:48:46.541944,Regular,2025-04,2025
TXN_000193,ORD_1359,CUST_0909,PROD_165,Sports Basketball,Sports,1,203.43,203.43,0.0,26.9,230.33,Cash,Completed,North,Vietnam,2025-10-06 16:48:46.542013,Regular,2025-10,2025
TXN_000194,ORD_1915,CUST_1161,PROD_219,Electronics Smart Watch,Electronics,4,425.68,1702.7,0.0,215.47,1918.17,Digital Wallet,Completed,North,Vietnam,2025-06-14 16:48:46.542080,Regular,2025-06,2025
TXN_000195,ORD_1211,CUST_1939,PROD_091,Sports Yoga Mat,Sports,1,109.72,109.72,0.0,15.45,125.18,Debit Card,Completed,Central,Thailand,2025-02-25 16:48:46.542147,Regular,2025-02,2025
TXN_000196,ORD_0964,CUST_1959,PROD_318,Food Chocolate,Food,2,8.11,16.22,0.0,1.12,17.35,Debit Card,Completed,Central,Malaysia,2025-09-10 16:48:46.542215,New,2025-09,2025
TXN_000197,ORD_2050,CUST_1343,PROD_098,Food Beverages,Food,2,15.24,30.47,0.0,3.15,33.63,Debit Card,Completed,East,Singapore,2025-03-06 16:48:46.542283,Regular,2025-03,2025
TXN_000198,ORD_2710,CUST_0461,PROD_161,Clothing Jeans,Clothing,4,149.08,596.31,0.0,74.27,670.58,Credit Card,Completed,East,Thailand,2025-09-12 16:48:46.542354,New,2025-09,2025
TXN_000199,ORD_0187,CUST_0602,PROD_492,Electronics Headphones,Electronics,1,482.91,482.91,0.0,29.56,512.47,Digital Wallet,Completed,South,Singapore,2025-12-04 16:48:46.542423,Regular,2025-12,2025
TXN_000200,ORD_1629,CUST_0371,PROD_026,Beauty Shampoo,Beauty,4,15.93,63.71,0.0,5.64,69.35,Credit Card,Completed,North,Indonesia,2025-11-24 16:48:46.542496,Regular,2025-11,2025
TXN_000201,ORD_1845,CUST_1407,PROD_136,Clothing Jacket,Clothing,1,191.17,191.17,4.91,20.27,206.53,Digital Wallet,Completed,Central,Thailand,2025-03-05 16:48:46.542565,Regular,2025-03,2025
TXN_000202,ORD_1335,CUST_0086,PROD_160,Books Fiction,Books,4,32.96,131.85,0.0,13.98,145.83,Digital Wallet,Completed,South,Singapore,2025-03-17 16:48:46.542632,New,2025-03,2025
TXN_000203,ORD_0480,CUST_0601,PROD_303,Beauty Perfume,Beauty,3,25.77,77.32,0.0,10.35,87.67,Debit Card,Completed,North,Malaysia,2025-01-26 16:48:46.542700,Regular,2025-01,2025
TXN_000204,ORD_1204,CUST_0847,PROD_395,Food Tea,Food,1,16.8,16.8,0.0,1.59,18.39,Bank Transfer,Completed,Central,Indonesia,2025-07-08 16:48:46.542765,Regular,2025-07,2025
TXN_000205,ORD_1116,CUST_0479,PROD_252,Home & Garden Sofa,Home & Garden,1,725.42,725.42,0.0,103.72,829.14,Bank Transfer,Completed,Central,Singapore,2025-02-08 16:48:46.542830,Regular,2025-02,2025
TXN_000206,ORD_1686,CUST_0660,PROD_001,Home & Garden Bed,Home & Garden,3,920.51,2761.53,0.0,188.24,2949.77,Cash,Completed,West,Singapore,2024-12-28 16:48:46.542894,Regular,2024-12,2024
TXN_000207,ORD_2889,CUST_1317,PROD_033,Books Fiction,Books,4,32.83,131.3,0.0,9.96,141.26,Credit Card,Pending,South,Singapore,2025-06-30 16:48:46.542959,Regular,2025-06,2025
TXN_000208,ORD_0373,CUST_0071,PROD_004,Food Snacks,Food,4,28.53,114.14,0.0,8.68,122.82,Credit Card,Completed,North,Thailand,2025-01-01 16:48:46.543024,New,2025-01,2025
TXN_000209,ORD_2262,CUST_0207,PROD_339,Books Comic,Books,3,37.42,112.27,0.0,9.07,121.34,Cash,Completed,Central,Malaysia,2025-12-07 16:48:46.543089,Regular,2025-12,2025
TXN_000210,ORD_2106,CUST_0492,PROD_404,Electronics Smart Watch,Electronics,3,690.97,2072.9,214.07,128.28,1987.12,Credit Card,Completed,North,Thailand,2025-02-04 16:48:46.543158,Regular,2025-02,2025
TXN_000211,ORD_2105,CUST_0524,PROD_467,Beauty Cream,Beauty,4,54.69,218.75,0.0,29.59,248.35,Digital Wallet,Completed,Central,Indonesia,2024-12-20 16:48:46.543224,Regular,2024-12,2024
TXN_000212,ORD_0752,CUST_1098,PROD_341,Beauty Perfume,Beauty,4,70.1,280.39,13.46,18.65,285.58,Credit Card,Completed,West,Indonesia,2025-03-14 16:48:46.543291,Regular,2025-03,2025
TXN_000213,ORD_0115,CUST_1188,PROD_349,Clothing Jacket,Clothing,4,88.49,353.97,0.0,37.92,391.9,Credit Card,Completed,Central,Singapore,2025-10-15 16:48:46.543356,New,2025-10,2025
TXN_000214,ORD_1739,CUST_1285,PROD_456,Clothing Shoes,Clothing,3,89.61,268.84,0.0,20.75,289.59,Debit Card,Completed,North,Indonesia,2024-12-12 16:48:46.543420,Regular,2024-12,2024
TXN_000215,ORD_1393,CUST_0467,PROD_215,Food Tea,Food,4,6.29,25.16,0.0,3.28,28.44,Bank Transfer,Completed,East,Thailand,2025-06-16 16:48:46.543485,Regular,2025-06,2025
TXN_000216,ORD_1485,CUST_0016,PROD_385,Electronics Smart Watch,Electronics,4,1174.97,4699.89,0.0,327.73,5027.62,Digital Wallet,Completed,South,Malaysia,2025-02-12 16:48:46.543559,Loyal,2025-02,2025
TXN_000217,ORD_2630,CUST_1613,PROD_259,Beauty Perfume,Beauty,2,56.67,113.34,0.0,6.27,119.61,Credit Card,Completed,South,Vietnam,2025-04-11 16:48:46.543950,New,2025-04,2025
TXN_000218,ORD_0281,CUST_1566,PROD_147,Home & Garden Chair,Home & Garden,3,815.06,2445.18,413.72,163.34,2194.8,Cash,Completed,East,Indonesia,2025-03-09 16:48:46.544098,Regular,2025-03,2025
TXN_000219,ORD_0873,CUST_0284,PROD_256,Food Tea,Food,1,14.39,14.39,0.0,1.01,15.4,Credit Card,Shipped,South,Vietnam,2025-07-26 16:48:46.544184,Regular,2025-07,2025
TXN_000220,ORD_0621,CUST_1522,PROD_223,Books Magazine,Books,4,19.66,78.64,0.0,4.39,83.03,Digital Wallet,Completed,North,Singapore,2025-08-22 16:48:46.544257,Regular,2025-08,2025
TXN_000221,ORD_2761,CUST_1851,PROD_339,Sports Basketball,Sports,2,173.3,346.6,0.0,28.9,375.5,Bank Transfer,Pending,South,Vietnam,2025-05-24 16:48:46.544328,VIP,2025-05,2025
TXN_000222,ORD_1449,CUST_0377,PROD_118,Books Textbook,Books,4,19.97,79.87,12.2,7.85,75.53,Digital Wallet,Completed,East,Malaysia,2024-12-22 16:48:46.544497,Loyal,2024-12,2024
TXN_000223,ORD_2709,CUST_0958,PROD_420,Books Textbook,Books,1,42.09,42.09,0.0,3.78,45.87,Bank Transfer,Completed,Central,Singapore,2025-03-21 16:48:46.544609,New,2025-03,2025
TXN_000224,ORD_0551,CUST_1513,PROD_488,Food Coffee,Food,2,6.6,13.21,0.0,1.51,14.72,Debit Card,Completed,North,Singapore,2025-08-01 16:48:46.544682,New,2025-08,2025
TXN_000225,ORD_2343,CUST_0872,PROD_163,Sports Yoga Mat,Sports,4,135.91,543.65,0.0,38.46,582.11,Credit Card,Completed,South,Vietnam,2025-11-20 16:48:46.544752,Loyal,2025-11,2025
TXN_000226,ORD_0625,CUST_1849,PROD_485,Food Tea,Food,2,29.48,58.95,0.0,6.96,65.91,Digital Wallet,Completed,East,Thailand,2025-10-08 16:48:46.544819,VIP,2025-10,2025
TXN_000227,ORD_2090,CUST_1792,PROD_067,Electronics Laptop,Electronics,2,348.89,697.77,0.0,70.65,768.42,Digital Wallet,Completed,East,Singapore,2025-08-14 16:48:46.544889,Regular,2025-08,2025
TXN_000228,ORD_1414,CUST_1141,PROD_104,Books Fiction,Books,2,28.11,56.22,0.0,7.15,63.37,Cash,Completed,West,Malaysia,2025-05-17 16:48:46.544955,New,2025-05,2025
TXN_000229,ORD_1342,CUST_0422,PROD_242,Books Comic,Books,2,36.29,72.59,0.0,10.55,83.14,Debit Card,Completed,West,Thailand,2025-09-08 16:48:46.545021,Regular,2025-09,2025
TXN_000230,ORD_1978,CUST_1433,PROD_061,Sports Tennis Racket,Sports,3,67.99,203.98,0.0,23.59,227.57,Bank Transfer,Completed,North,Thailand,2025-04-20 16:48:46.545089,New,2025-04,2025
TXN_000231,ORD_1372,CUST_0439,PROD_045,Electronics Smartphone,Electronics,1,859.91,859.91,0.0,56.88,916.79,Digital Wallet,Completed,South,Thailand,2025-02-28 16:48:46.545156,Regular,2025-02,2025
TXN_000232,ORD_1463,CUST_0155,PROD_293,Beauty Cream,Beauty,2,28.89,57.77,0.0,3.18,60.95,Credit Card,Pending,West,Thailand,2024-12-29 16:48:46.545222,Regular,2024-12,2024
TXN_000233,ORD_1003,CUST_0449,PROD_042,Food Tea,Food,2,8.72,17.43,0.0,1.66,19.1,Digital Wallet,Completed,South,Singapore,2025-09-13 16:48:46.545288,New,2025-09,2025
TXN_000234,ORD_2712,CUST_0248,PROD_345,Books Fiction,Books,4,38.23,152.93,0.0,18.05,170.98,Bank Transfer,Completed,Central,Vietnam,2025-06-01 16:48:46.545355,Loyal,2025-06,2025
TXN_000235,ORD_0498,CUST_0668,PROD_461,Home & Garden Table,Home & Garden,2,166.55,333.1,0.0,37.73,370.83,Digital Wallet,Shipped,West,Malaysia,2025-02-01 16:48:46.545422,Regular,2025-02,2025
TXN_000236,ORD_0810,CUST_1094,PROD_462,Clothing Jeans,Clothing,3,151.78,455.35,0.0,26.46,481.81,Bank Transfer,Completed,Central,Singapore,2025-01-21 16:48:46.545488,New,2025-01,2025
TXN_000237,ORD_2083,CUST_0975,PROD_364,Clothing Dress,Clothing,4,149.07,596.27,0.0,56.15,652.41,Digital Wallet,Completed,Central,Vietnam,2025-09-07 16:48:46.545554,Regular,2025-09,2025
TXN_000238,ORD_0309,CUST_0449,PROD_253,Books Magazine,Books,2,27.65,55.3,0.0,3.47,58.78,Cash,Completed,Central,Indonesia,2025-10-15 16:48:46.545689,VIP,2025-10,2025
TXN_000239,ORD_1452,CUST_1912,PROD_219,Beauty Perfume,Beauty,3,29.04,87.12,0.0,6.77,93.89,Credit Card,Completed,North,Thailand,2025-03-14 16:48:46.545775,New,2025-03,2025
TXN_000240,ORD_2835,CUST_0992,PROD_162,Clothing Dress,Clothing,4,163.03,652.14,0.0,71.59,723.73,Bank Transfer,Completed,Central,Malaysia,2025-10-30 16:48:46.545851,Regular,2025-10,2025
TXN_000241,ORD_1610,CUST_1266,PROD_089,Beauty Cream,Beauty,3,36.51,109.52,0.0,8.45,117.97,Bank Transfer,Completed,Central,Thailand,2025-07-05 16:48:46.545919,Regular,2025-07,2025
TXN_000242,ORD_0780,CUST_1770,PROD_147,Food Chocolate,Food,3,16.05,48.14,0.0,4.57,52.71,Cash,Completed,East,Vietnam,2025-08-19 16:48:46.545986,VIP,2025-08,2025
TXN_000243,ORD_1854,CUST_0233,PROD_292,Books Comic,Books,2,34.42,68.83,0.0,8.24,77.07,Debit Card,Shipped,East,Indonesia,2024-12-23 16:48:46.546052,Loyal,2024-12,2024
TXN_000244,ORD_1699,CUST_0975,PROD_233,Food Chocolate,Food,1,23.7,23.7,0.0,3.54,27.24,Bank Transfer,Completed,North,Malaysia,2025-12-02 16:48:46.546122,Regular,2025-12,2025
TXN_000245,ORD_0666,CUST_0035,PROD_107,Clothing Jeans,Clothing,3,24.86,74.58,0.0,10.63,85.21,Credit Card,Completed,North,Indonesia,2025-10-10 16:48:46.546189,New,2025-10,2025
TXN_000246,ORD_0299,CUST_0202,PROD_008,Sports Tennis Racket,Sports,3,111.96,335.87,0.0,50.32,386.19,Digital Wallet,Completed,South,Malaysia,2025-01-24 16:48:46.546255,Regular,2025-01,2025
TXN_000247,ORD_0969,CUST_0041,PROD_408,Home & Garden Table,Home & Garden,1,273.49,273.49,0.0,18.18,291.67,Credit Card,Completed,South,Malaysia,2025-03-14 16:48:46.546321,Loyal,2025-03,2025
TXN_000248,ORD_1172,CUST_0084,PROD_323,Home & Garden Sofa,Home & Garden,2,388.2,776.4,0.0,70.66,847.06,Debit Card,Completed,South,Vietnam,2025-08-04 16:48:46.546388,VIP,2025-08,2025
TXN_000249,ORD_0316,CUST_0812,PROD_092,Electronics Smart Watch,Electronics,4,1905.57,7622.3,0.0,966.18,8588.47,Bank Transfer,Pending,North,Thailand,2024-12-19 16:48:46.546454,Regular,2024-12,2024
TXN_000250,ORD_1033,CUST_0101,PROD_100,Clothing Jacket,Clothing,4,165.58,662.34,0.0,38.99,701.33,Digital Wallet,Completed,East,Vietnam,2025-12-06 16:48:46.546521,New,2025-12,2025
