transaction_id,customer_id,product_name,category,quantity,unit_price,total_amount,discount_amount,final_amount,payment_method,order_status,transaction_date,source
TXN_000186,CUST_4105,Coffee Maker,Books,1,11.37,11.37,0.69,10.68,Digital Wallet,Completed,2025-03-13 16:50:41.053693,Mock Data
TXN_000187,CUST_4122,TV,Electronics,1,1822.81,1822.81,96.84,1725.97,Credit Card,Completed,2025-06-15 16:50:41.054232,Mock Data
TXN_000188,CUST_3599,Gaming Console,Home & Garden,1,53.57,53.57,0.0,53.57,PayPal,Completed,2025-03-17 16:50:41.054800,Mock Data
TXN_000189,CUST_1953,Dress,Entertainment,4,169.79,679.16,14.33,664.84,PayPal,Completed,2024-12-19 16:50:41.055339,Mock Data
TXN_000190,CUST_1519,Blender,Books,1,89.03,89.03,0.0,89.03,PayPal,Completed,2025-05-06 16:50:41.055867,Mock Data
TXN_000191,CUST_1956,Gaming Console,Entertainment,1,81.83,81.83,0.0,81.83,Debit Card,Completed,2025-09-05 16:50:41.056394,Mock Data
TXN_000192,CUST_4956,Blender,Books,1,15.54,15.54,0.0,15.54,Debit Card,Pending,2025-04-26 16:50:41.056955,Mock Data
TXN_000193,CUST_2265,TV,Home & Garden,3,366.49,1099.47,0.0,1099.47,Credit Card,Shipped,2024-12-24 16:50:41.057481,Mock Data
TXN_000194,CUST_4852,Blender,Entertainment,3,314.62,943.85,0.0,943.85,Credit Card,Completed,2025-11-07 16:50:41.058007,Mock Data
TXN_000195,CUST_3856,Headphones,Clothing,1,181.54,181.54,0.0,181.54,Cash,Completed,2025-07-05 16:50:41.058536,Mock Data
TXN_000196,CUST_4801,Smartphone,Books,4,35.94,143.74,0.0,143.74,Digital Wallet,Completed,2025-07-15 16:50:41.059078,Mock Data
TXN_000197,CUST_4377,Headphones,Books,3,41.23,123.69,0.0,123.69,PayPal,Completed,2025-07-06 16:50:41.059701,Mock Data
TXN_000198,CUST_3391,TV,Home & Garden,4,341.82,1367.26,264.31,1102.95,Cash,Completed,2025-07-26 16:50:41.060444,Mock Data
TXN_000199,CUST_4918,Tablet,Home & Garden,1,381.43,381.43,0.0,381.43,Cash,Completed,2025-04-24 16:50:41.061033,Mock Data
TXN_000200,CUST_4802,Tablet,Books,1,47.76,47.76,12.93,34.83,PayPal,Completed,2025-08-13 16:50:41.061577,Mock Data
TXN_000201,CUST_4246,Smart Watch,Entertainment,4,379.59,1518.37,0.0,1518.37,Cash,Completed,2025-06-30 16:50:41.062118,Mock Data
TXN_000202,CUST_4520,Coffee Maker,Clothing,1,222.21,222.21,0.0,222.21,Credit Card,Delivered,2025-07-15 16:50:41.062650,Mock Data
TXN_000203,CUST_1928,T-Shirt,Entertainment,3,435.53,1306.58,160.05,1146.53,Cash,Completed,2025-04-19 16:50:41.063189,Mock Data
TXN_000204,CUST_4537,Coffee Maker,Books,4,95.67,382.68,88.82,293.87,PayPal,Completed,2025-06-13 16:50:41.063710,Mock Data
TXN_000205,CUST_1206,Headphones,Home & Garden,3,787.84,2363.51,618.36,1745.14,PayPal,Completed,2025-05-02 16:50:41.064256,Mock Data
TXN_000206,CUST_1771,T-Shirt,Electronics,1,397.87,397.87,0.0,397.87,Debit Card,Completed,2025-09-05 16:50:41.064799,Mock Data
TXN_000207,CUST_3677,Coffee Maker,Books,3,56.69,170.06,0.0,170.06,Credit Card,Completed,2024-12-14 16:50:41.065317,Mock Data
TXN_000208,CUST_0021,Gaming Console,Books,1,62.89,62.89,0.0,62.89,Credit Card,Pending,2025-05-14 16:50:41.065862,Mock Data
TXN_000209,CUST_3233,Laptop,Entertainment,3,438.44,1315.33,0.0,1315.33,Digital Wallet,Completed,2025-05-14 16:50:41.066628,Mock Data
TXN_000210,CUST_2050,Shoes,Entertainment,3,349.42,1048.26,0.0,1048.26,PayPal,Pending,2025-09-26 16:50:41.067279,Mock Data
TXN_000211,CUST_0240,Laptop,Home & Garden,1,680.91,680.91,0.0,680.91,Debit Card,Completed,2025-03-04 16:50:41.067859,Mock Data
TXN_000212,CUST_1474,Jeans,Home & Garden,4,489.68,1958.73,223.86,1734.87,Digital Wallet,Completed,2025-08-05 16:50:41.068411,Mock Data
TXN_000213,CUST_1611,T-Shirt,Electronics,4,911.57,3646.27,0.0,3646.27,PayPal,Completed,2025-04-03 16:50:41.068933,Mock Data
TXN_000214,CUST_1217,Jeans,Electronics,2,941.86,1883.73,0.0,1883.73,Cash,Completed,2025-04-16 16:50:41.069464,Mock Data
TXN_000215,CUST_2803,Headphones,Electronics,1,278.22,278.22,0.0,278.22,Cash,Pending,2025-05-19 16:50:41.069987,Mock Data
TXN_000216,CUST_2439,Smartphone,Books,1,49.99,49.99,0.0,49.99,Digital Wallet,Completed,2024-12-26 16:50:41.070540,Mock Data
TXN_000217,CUST_1352,Smartphone,Books,4,97.59,390.36,0.0,390.36,Cash,Completed,2025-10-23 16:50:41.071079,Mock Data
TXN_000218,CUST_2150,Blender,Clothing,3,263.88,791.65,0.0,791.65,Credit Card,Completed,2025-05-31 16:50:41.071604,Mock Data
TXN_000219,CUST_2500,Blender,Electronics,3,702.23,2106.68,0.0,2106.68,Digital Wallet,Completed,2025-01-20 16:50:41.072164,Mock Data
TXN_000220,CUST_1887,T-Shirt,Clothing,2,218.04,436.07,56.17,379.91,Cash,Completed,2025-09-07 16:50:41.072696,Mock Data
TXN_000221,CUST_2444,Gaming Console,Electronics,4,1672.69,6690.76,0.0,6690.76,Debit Card,Shipped,2025-01-31 16:50:41.073483,Mock Data
TXN_000222,CUST_1758,Book,Clothing,1,248.75,248.75,0.0,248.75,Cash,Completed,2025-10-06 16:50:41.074294,Mock Data
TXN_000223,CUST_1370,Dress,Home & Garden,1,410.33,410.33,0.0,410.33,Debit Card,Completed,2025-09-08 16:50:41.074868,Mock Data
TXN_000224,CUST_1720,Shoes,Clothing,4,233.35,933.4,0.0,933.4,Cash,Completed,2024-12-15 16:50:41.075399,Mock Data
TXN_000225,CUST_2457,Gaming Console,Home & Garden,3,637.02,1911.07,41.1,1869.97,Cash,Completed,2025-12-03 16:50:41.075939,Mock Data
TXN_000226,CUST_2726,Dress,Electronics,1,921.93,921.93,0.0,921.93,Digital Wallet,Pending,2024-12-31 16:50:41.076478,Mock Data
TXN_000227,CUST_1435,Blender,Clothing,4,119.69,478.75,34.5,444.26,Debit Card,Completed,2025-01-06 16:50:41.077038,Mock Data
TXN_000228,CUST_0918,TV,Electronics,3,1119.12,3357.37,0.0,3357.37,Debit Card,Completed,2025-07-21 16:50:41.077567,Mock Data
TXN_000229,CUST_0063,TV,Clothing,4,131.73,526.93,0.0,526.93,PayPal,Completed,2025-02-07 16:50:41.078100,Mock Data
TXN_000230,CUST_1574,Headphones,Clothing,2,84.37,168.75,0.0,168.75,Cash,Completed,2025-01-01 16:50:41.078627,Mock Data
TXN_000231,CUST_3051,Shoes,Home & Garden,3,190.95,572.85,0.0,572.85,Digital Wallet,Completed,2025-05-22 16:50:41.079168,Mock Data
TXN_000232,CUST_4532,Dress,Entertainment,3,419.81,1259.42,0.0,1259.42,PayPal,Completed,2025-06-02 16:50:41.079747,Mock Data
TXN_000233,CUST_1954,Headphones,Clothing,2,161.67,323.33,0.0,323.33,PayPal,Completed,2024-12-26 16:50:41.080455,Mock Data
TXN_000234,CUST_2267,Smart Watch,Home & Garden,4,402.38,1609.52,0.0,1609.52,Cash,Completed,2025-08-14 16:50:41.081120,Mock Data
TXN_000235,CUST_3654,Jacket,Books,4,99.48,397.93,0.0,397.93,PayPal,Completed,2025-06-26 16:50:41.081640,Mock Data
TXN_000236,CUST_2993,Smartphone,Clothing,4,56.26,225.05,0.0,225.05,Digital Wallet,Completed,2025-07-16 16:50:41.082185,Mock Data
TXN_000237,CUST_4484,Blender,Electronics,3,1147.76,3443.27,57.28,3385.99,PayPal,Shipped,2025-07-07 16:50:41.082713,Mock Data
TXN_000238,CUST_2659,Gaming Console,Entertainment,2,591.97,1183.95,0.0,1183.95,Credit Card,Delivered,2025-07-03 16:50:41.083244,Mock Data
TXN_000239,CUST_4064,Shoes,Clothing,2,52.91,105.83,0.0,105.83,PayPal,Delivered,2025-01-07 16:50:41.083759,Mock Data
TXN_000240,CUST_1578,Book,Electronics,4,280.59,1122.34,0.0,1122.34,Debit Card,Completed,2025-04-24 16:50:41.084297,Mock Data
TXN_000241,CUST_2219,Dress,Clothing,4,136.59,546.37,0.0,546.37,Cash,Completed,2025-10-20 16:50:41.084827,Mock Data
TXN_000242,CUST_2776,Smart Watch,Home & Garden,4,380.26,1521.03,0.0,1521.03,Debit Card,Completed,2025-04-20 16:50:41.085348,Mock Data
TXN_000243,CUST_0495,TV,Home & Garden,4,135.31,541.24,0.0,541.24,Credit Card,Shipped,2025-06-28 16:50:41.085885,Mock Data
TXN_000244,CUST_1191,Smart Watch,Books,2,31.92,63.84,0.0,63.84,Cash,Pending,2024-12-12 16:50:41.086427,Mock Data
TXN_000245,CUST_1231,Shoes,Entertainment,2,209.41,418.82,0.0,418.82,Credit Card,Completed,2025-04-08 16:50:41.086946,Mock Data
TXN_000246,CUST_1556,Gaming Console,Clothing,3,108.66,325.98,0.0,325.98,Digital Wallet,Shipped,2025-08-21 16:50:41.087652,Mock Data
TXN_000247,CUST_4742,Jeans,Electronics,1,1235.08,1235.08,0.0,1235.08,Cash,Completed,2025-11-28 16:50:41.088229,Mock Data
TXN_000248,CUST_0246,Tablet,Books,2,42.99,85.98,0.0,85.98,Credit Card,Completed,2025-03-29 16:50:41.088810,Mock Data
TXN_000249,CUST_1508,Smartphone,Books,2,22.6,45.19,0.0,45.19,PayPal,Completed,2025-07-17 16:50:41.089359,Mock Data
TXN_000250,CUST_0346,Smart Watch,Electronics,4,602.77,2411.1,0.0,2411.1,Digital Wallet,Completed,2025-01-03 16:50:41.089886,Mock Data
TXN_000251,CUST_2365,Shoes,Clothing,1,52.94,52.94,9.47,43.47,Credit Card,Completed,2025-10-29 16:50:41.090413,Mock Data
TXN_000252,CUST_4497,Shoes,Clothing,2,106.93,213.86,0.0,213.86,Digital Wallet,Completed,2025-06-16 16:50:41.090936,Mock Data
TXN_000253,CUST_3359,Jacket,Clothing,3,273.15,819.44,0.0,819.44,PayPal,Completed,2025-03-15 16:50:41.091497,Mock Data
TXN_000254,CUST_2363,Coffee Maker,Books,1,72.59,72.59,0.0,72.59,Cash,Delivered,2025-01-23 16:50:41.092017,Mock Data
TXN_000255,CUST_1437,Blender,Electronics,4,1424.63,5698.54,49.41,5649.13,Credit Card,Completed,2025-04-11 16:50:41.092546,Mock Data
TXN_000256,CUST_2003,Gaming Console,Clothing,2,160.74,321.48,0.0,321.48,PayPal,Completed,2025-03-07 16:50:41.093089,Mock Data
TXN_000257,CUST_3904,Book,Clothing,1,69.04,69.04,0.0,69.04,Debit Card,Pending,2025-02-25 16:50:41.093739,Mock Data
TXN_000258,CUST_0844,Tablet,Home & Garden,3,310.75,932.26,0.0,932.26,Digital Wallet,Completed,2025-09-18 16:50:41.094487,Mock Data
TXN_000259,CUST_0654,Tablet,Electronics,1,1640.41,1640.41,67.82,1572.59,PayPal,Completed,2025-04-15 16:50:41.095167,Mock Data
TXN_000260,CUST_4905,T-Shirt,Home & Garden,3,358.2,1074.6,0.0,1074.6,Digital Wallet,Delivered,2025-12-08 16:50:41.095736,Mock Data
TXN_000261,CUST_3011,Laptop,Books,3,11.61,34.83,3.25,31.58,Cash,Completed,2025-09-18 16:50:41.096277,Mock Data
TXN_000262,CUST_1889,Gaming Console,Books,4,89.46,357.85,24.49,333.37,Credit Card,Completed,2025-01-05 16:50:41.096841,Mock Data
TXN_000263,CUST_1956,Blender,Home & Garden,4,670.05,2680.18,190.92,2489.26,Digital Wallet,Completed,2025-02-10 16:50:41.097381,Mock Data
TXN_000264,CUST_3587,Dress,Clothing,1,80.33,80.33,0.0,80.33,Debit Card,Completed,2025-06-05 16:50:41.097909,Mock Data
TXN_000265,CUST_2734,Blender,Electronics,3,1744.65,5233.96,1513.57,3720.38,PayPal,Pending,2025-10-13 16:50:41.098520,Mock Data
TXN_000266,CUST_1060,Tablet,Clothing,2,113.47,226.95,0.0,226.95,Cash,Completed,2025-10-07 16:50:41.099110,Mock Data
TXN_000267,CUST_1142,Blender,Electronics,2,1861.71,3723.42,0.0,3723.42,Cash,Completed,2025-03-27 16:50:41.099639,Mock Data
TXN_000268,CUST_0341,Smart Watch,Entertainment,3,77.12,231.36,0.0,231.36,Debit Card,Completed,2025-07-30 16:50:41.100276,Mock Data
TXN_000269,CUST_1342,Laptop,Clothing,4,277.75,1111.01,147.8,963.21,Credit Card,Completed,2025-04-26 16:50:41.100812,Mock Data
TXN_000270,CUST_2154,Headphones,Books,4,71.84,287.36,77.81,209.56,Debit Card,Completed,2025-10-08 16:50:41.101605,Mock Data
TXN_000271,CUST_4988,T-Shirt,Books,4,12.76,51.02,4.97,46.05,Credit Card,Completed,2025-08-23 16:50:41.102282,Mock Data
TXN_000272,CUST_4501,Gaming Console,Electronics,1,1183.85,1183.85,0.0,1183.85,PayPal,Completed,2025-01-16 16:50:41.102858,Mock Data
TXN_000273,CUST_0531,Shoes,Books,3,50.02,150.05,0.0,150.05,Cash,Completed,2025-01-30 16:50:41.103408,Mock Data
TXN_000274,CUST_3284,Jacket,Entertainment,2,499.85,999.69,263.62,736.07,Cash,Completed,2025-11-21 16:50:41.104034,Mock Data
TXN_000275,CUST_3460,Gaming Console,Electronics,4,662.64,2650.55,643.42,2007.13,Cash,Completed,2025-06-02 16:50:41.104600,Mock Data
TXN_000276,CUST_3760,Blender,Electronics,2,1626.28,3252.57,309.98,2942.59,Debit Card,Completed,2025-04-05 16:50:41.105175,Mock Data
TXN_000277,CUST_0989,Gaming Console,Entertainment,2,78.51,157.01,0.0,157.01,PayPal,Delivered,2025-04-06 16:50:41.105841,Mock Data
TXN_000278,CUST_2278,T-Shirt,Electronics,3,1585.16,4755.47,0.0,4755.47,Cash,Completed,2025-01-12 16:50:41.106451,Mock Data
TXN_000279,CUST_2221,Laptop,Home & Garden,4,708.0,2831.98,0.0,2831.98,Digital Wallet,Completed,2025-11-17 16:50:41.107013,Mock Data
TXN_000280,CUST_1453,Laptop,Books,4,46.1,184.4,0.0,184.4,Credit Card,Completed,2025-12-01 16:50:41.107587,Mock Data
TXN_000281,CUST_0093,Dress,Home & Garden,4,493.82,1975.29,0.0,1975.29,Debit Card,Pending,2025-05-30 16:50:41.108263,Mock Data
TXN_000282,CUST_0672,TV,Clothing,3,212.4,637.2,180.64,456.55,Debit Card,Completed,2025-07-06 16:50:41.108918,Mock Data
TXN_000283,CUST_2737,Book,Clothing,1,255.18,255.18,43.81,211.37,PayPal,Completed,2025-03-01 16:50:41.109480,Mock Data
TXN_000284,CUST_0188,Jacket,Books,3,77.47,232.4,0.0,232.4,Debit Card,Completed,2025-11-28 16:50:41.110039,Mock Data
TXN_000285,CUST_1975,Tablet,Books,1,20.76,20.76,0.87,19.89,Credit Card,Completed,2024-12-22 16:50:41.110572,Mock Data
TXN_000286,CUST_2653,Jeans,Clothing,3,281.15,843.46,229.6,613.87,Credit Card,Completed,2025-05-14 16:50:41.111247,Mock Data
TXN_000287,CUST_3464,Shoes,Books,2,99.87,199.74,17.26,182.48,Debit Card,Completed,2025-07-24 16:50:41.111810,Mock Data
TXN_000288,CUST_0812,Jeans,Home & Garden,4,506.8,2027.21,89.37,1937.84,Digital Wallet,Completed,2025-03-13 16:50:41.112366,Mock Data
TXN_000289,CUST_1047,Jeans,Electronics,2,1678.53,3357.07,83.2,3273.87,Debit Card,Delivered,2025-01-04 16:50:41.112913,Mock Data
TXN_000290,CUST_3785,Blender,Electronics,3,755.12,2265.36,0.0,2265.36,Digital Wallet,Completed,2025-09-10 16:50:41.113453,Mock Data
TXN_000291,CUST_0505,Jacket,Entertainment,4,515.92,2063.66,0.0,2063.66,PayPal,Completed,2025-05-09 16:50:41.113995,Mock Data
TXN_000292,CUST_1528,Smartphone,Home & Garden,3,106.56,319.69,7.48,312.21,PayPal,Completed,2025-01-10 16:50:41.114532,Mock Data
TXN_000293,CUST_0758,Gaming Console,Entertainment,3,121.61,364.82,0.0,364.82,Cash,Completed,2025-09-25 16:50:41.115263,Mock Data
TXN_000294,CUST_1614,Coffee Maker,Electronics,1,1299.93,1299.93,0.0,1299.93,Debit Card,Completed,2025-03-02 16:50:41.115850,Mock Data
TXN_000295,CUST_3327,Smart Watch,Books,3,41.79,125.37,0.0,125.37,PayPal,Completed,2025-09-11 16:50:41.116387,Mock Data
TXN_000296,CUST_2059,Jacket,Electronics,3,917.64,2752.91,0.0,2752.91,PayPal,Completed,2025-03-01 16:50:41.116921,Mock Data
TXN_000297,CUST_0005,Jeans,Electronics,4,1365.37,5461.48,0.0,5461.48,PayPal,Completed,2025-08-23 16:50:41.117449,Mock Data
TXN_000298,CUST_3621,Smart Watch,Clothing,4,272.42,1089.67,0.0,1089.67,Digital Wallet,Delivered,2025-11-02 16:50:41.117995,Mock Data
TXN_000299,CUST_3985,Smartphone,Home & Garden,4,192.29,769.16,0.0,769.16,Debit Card,Completed,2025-04-25 16:50:41.118512,Mock Data
TXN_000300,CUST_2194,Jeans,Entertainment,2,90.2,180.39,0.0,180.39,Cash,Completed,2025-05-06 16:50:41.119045,Mock Data
TXN_000301,CUST_2173,Tablet,Books,1,29.09,29.09,0.0,29.09,Debit Card,Completed,2025-01-07 16:50:41.119582,Mock Data
TXN_000302,CUST_0202,Headphones,Electronics,4,1838.32,7353.29,712.81,6640.48,Credit Card,Completed,2025-11-22 16:50:41.120106,Mock Data
TXN_000303,CUST_1834,Jeans,Clothing,1,174.06,174.06,0.0,174.06,Digital Wallet,Completed,2025-10-10 16:50:41.120646,Mock Data
TXN_000304,CUST_1056,Laptop,Books,3,42.11,126.34,0.0,126.34,PayPal,Completed,2025-09-22 16:50:41.121239,Mock Data
TXN_000305,CUST_3636,Tablet,Books,4,21.5,86.0,0.0,86.0,PayPal,Completed,2025-05-17 16:50:41.121843,Mock Data
TXN_000306,CUST_0558,Blender,Electronics,3,1547.06,4641.17,0.0,4641.17,Credit Card,Completed,2024-12-26 16:50:41.122550,Mock Data
TXN_000307,CUST_1377,Book,Entertainment,4,175.62,702.49,0.0,702.49,Cash,Completed,2025-11-11 16:50:41.123132,Mock Data
TXN_000308,CUST_0920,TV,Books,3,67.21,201.62,0.0,201.62,Digital Wallet,Completed,2025-10-14 16:50:41.123668,Mock Data
TXN_000309,CUST_4664,Dress,Clothing,2,42.64,85.29,1.2,84.09,Credit Card,Completed,2025-10-16 16:50:41.124218,Mock Data
TXN_000310,CUST_2324,Tablet,Home & Garden,3,600.4,1801.2,408.72,1392.49,Cash,Completed,2025-06-28 16:50:41.124762,Mock Data
TXN_000311,CUST_3012,Shoes,Clothing,3,270.81,812.43,0.0,812.43,Cash,Pending,2025-05-15 16:50:41.125297,Mock Data
TXN_000312,CUST_1994,Smartphone,Entertainment,3,234.83,704.49,134.04,570.44,PayPal,Completed,2025-10-03 16:50:41.125880,Mock Data
TXN_000313,CUST_3054,Gaming Console,Entertainment,4,378.98,1515.91,0.0,1515.91,Digital Wallet,Completed,2025-03-20 16:50:41.126439,Mock Data
TXN_000314,CUST_4880,Book,Electronics,1,431.08,431.08,0.0,431.08,Cash,Completed,2025-04-15 16:50:41.126985,Mock Data
TXN_000315,CUST_0154,Jeans,Books,3,50.95,152.86,0.0,152.86,Credit Card,Completed,2025-10-06 16:50:41.127532,Mock Data
TXN_000316,CUST_4767,Blender,Electronics,1,1263.0,1263.0,0.0,1263.0,Digital Wallet,Completed,2025-06-04 16:50:41.128085,Mock Data
TXN_000317,CUST_1662,Blender,Clothing,3,204.33,612.98,116.48,496.51,Debit Card,Completed,2025-04-19 16:50:41.128779,Mock Data
TXN_000318,CUST_3120,Laptop,Entertainment,4,362.92,1451.7,0.0,1451.7,Credit Card,Completed,2025-07-22 16:50:41.129483,Mock Data
TXN_000319,CUST_2045,Tablet,Electronics,4,903.27,3613.09,0.0,3613.09,Credit Card,Completed,2025-05-07 16:50:41.130133,Mock Data
TXN_000320,CUST_2752,Smart Watch,Books,4,37.59,150.34,28.18,122.16,Cash,Completed,2025-07-10 16:50:41.130675,Mock Data
TXN_000321,CUST_2113,Smartphone,Entertainment,3,571.16,1713.49,0.0,1713.49,Cash,Completed,2025-09-11 16:50:41.131233,Mock Data
TXN_000322,CUST_2373,TV,Books,3,50.22,150.66,0.0,150.66,Credit Card,Completed,2025-02-06 16:50:41.131783,Mock Data
TXN_000323,CUST_2975,Tablet,Electronics,2,1675.05,3350.1,0.0,3350.1,Credit Card,Completed,2025-05-08 16:50:41.132302,Mock Data
TXN_000324,CUST_1675,TV,Home & Garden,1,100.97,100.97,0.07,100.9,Debit Card,Completed,2025-09-13 16:50:41.132845,Mock Data
TXN_000325,CUST_1362,Dress,Entertainment,1,357.03,357.03,17.42,339.61,Cash,Completed,2025-02-13 16:50:41.133383,Mock Data
TXN_000326,CUST_0606,Jacket,Home & Garden,3,752.9,2258.7,0.0,2258.7,Credit Card,Completed,2025-07-27 16:50:41.133968,Mock Data
TXN_000327,CUST_1418,TV,Entertainment,1,353.29,353.29,0.0,353.29,Credit Card,Completed,2025-03-26 16:50:41.134509,Mock Data
TXN_000328,CUST_1392,Shoes,Home & Garden,3,402.19,1206.56,0.0,1206.56,Debit Card,Completed,2025-01-13 16:50:41.135048,Mock Data
TXN_000329,CUST_4616,Jacket,Electronics,1,557.85,557.85,0.0,557.85,Credit Card,Completed,2025-11-07 16:50:41.135633,Mock Data
TXN_000330,CUST_0454,Smart Watch,Books,3,92.13,276.39,53.87,222.52,Digital Wallet,Completed,2025-03-16 16:50:41.136498,Mock Data
TXN_000331,CUST_2482,Smart Watch,Entertainment,2,551.14,1102.28,82.08,1020.2,Cash,Pending,2025-07-17 16:50:41.137220,Mock Data
TXN_000332,CUST_3164,Jeans,Home & Garden,1,469.36,469.36,26.04,443.33,Cash,Completed,2025-10-28 16:50:41.137878,Mock Data
TXN_000333,CUST_2930,T-Shirt,Books,1,34.95,34.95,10.16,24.8,PayPal,Completed,2025-11-07 16:50:41.138455,Mock Data
TXN_000334,CUST_4338,Smartphone,Clothing,4,242.54,970.14,0.0,970.14,Digital Wallet,Completed,2025-11-01 16:50:41.138990,Mock Data
TXN_000335,CUST_0187,Headphones,Electronics,3,1310.67,3932.01,0.0,3932.01,Debit Card,Delivered,2025-04-16 16:50:41.139546,Mock Data
TXN_000336,CUST_3734,Jeans,Electronics,3,832.59,2497.78,0.0,2497.78,Digital Wallet,Delivered,2025-11-20 16:50:41.140087,Mock Data
TXN_000337,CUST_3644,Blender,Electronics,4,1887.01,7548.03,0.0,7548.03,Debit Card,Completed,2025-06-03 16:50:41.140634,Mock Data
TXN_000338,CUST_3795,Blender,Electronics,4,697.25,2789.02,0.0,2789.02,Debit Card,Delivered,2025-05-14 16:50:41.141165,Mock Data
TXN_000339,CUST_4555,Book,Entertainment,1,280.22,280.22,0.0,280.22,Credit Card,Completed,2025-09-30 16:50:41.141717,Mock Data
TXN_000340,CUST_3129,T-Shirt,Home & Garden,3,185.39,556.17,0.0,556.17,Digital Wallet,Completed,2025-04-12 16:50:41.142251,Mock Data
TXN_000341,CUST_3241,Blender,Books,1,90.58,90.58,0.0,90.58,PayPal,Completed,2025-03-22 16:50:41.142920,Mock Data
TXN_000342,CUST_4637,Blender,Home & Garden,2,334.39,668.78,0.0,668.78,Cash,Completed,2025-03-28 16:50:41.143564,Mock Data
TXN_000343,CUST_1658,Dress,Books,1,30.31,30.31,8.16,22.15,Digital Wallet,Completed,2025-06-24 16:50:41.144105,Mock Data
TXN_000344,CUST_1001,Smart Watch,Clothing,2,90.47,180.93,0.0,180.93,Cash,Pending,2025-03-13 16:50:41.144667,Mock Data
TXN_000345,CUST_0775,Smart Watch,Electronics,3,1844.13,5532.38,968.48,4563.9,Digital Wallet,Completed,2025-10-10 16:50:41.145192,Mock Data
TXN_000346,CUST_0435,Book,Home & Garden,3,236.18,708.54,0.0,708.54,Debit Card,Completed,2025-02-24 16:50:41.145723,Mock Data
TXN_000347,CUST_3068,Dress,Home & Garden,2,359.7,719.4,0.0,719.4,Digital Wallet,Completed,2025-06-09 16:50:41.146245,Mock Data
TXN_000348,CUST_4652,Gaming Console,Entertainment,1,580.92,580.92,122.35,458.56,Debit Card,Completed,2025-01-23 16:50:41.146815,Mock Data
TXN_000349,CUST_1536,Laptop,Entertainment,4,309.98,1239.9,0.0,1239.9,Debit Card,Completed,2025-11-04 16:50:41.147341,Mock Data
TXN_000350,CUST_1720,Laptop,Electronics,1,1583.81,1583.81,0.0,1583.81,Digital Wallet,Completed,2025-06-02 16:50:41.147866,Mock Data
TXN_000351,CUST_3840,Shoes,Electronics,2,477.46,954.92,0.0,954.92,Credit Card,Completed,2025-09-06 16:50:41.148415,Mock Data
TXN_000352,CUST_4151,Laptop,Home & Garden,3,222.05,666.15,158.33,507.83,PayPal,Completed,2025-06-02 16:50:41.149063,Mock Data
TXN_000353,CUST_3388,Shoes,Electronics,1,283.73,283.73,1.06,282.68,Credit Card,Completed,2025-05-05 16:50:41.150723,Mock Data
TXN_000354,CUST_1391,Gaming Console,Books,4,63.91,255.65,0.0,255.65,Cash,Delivered,2025-12-03 16:50:41.151495,Mock Data
TXN_000355,CUST_2156,Smart Watch,Electronics,3,1282.18,3846.55,0.0,3846.55,Cash,Delivered,2025-07-01 16:50:41.152124,Mock Data
TXN_000356,CUST_3133,Smart Watch,Clothing,1,67.99,67.99,13.85,54.14,Cash,Completed,2025-10-02 16:50:41.152686,Mock Data
TXN_000357,CUST_2414,Headphones,Clothing,4,120.24,480.97,0.0,480.97,PayPal,Shipped,2025-08-12 16:50:41.153234,Mock Data
TXN_000358,CUST_4484,Smart Watch,Books,3,51.69,155.06,1.93,153.13,PayPal,Delivered,2024-12-27 16:50:41.153791,Mock Data
TXN_000359,CUST_4959,Tablet,Home & Garden,2,401.18,802.35,0.0,802.35,Debit Card,Completed,2025-02-16 16:50:41.154327,Mock Data
TXN_000360,CUST_4217,Jeans,Entertainment,2,516.6,1033.2,0.0,1033.2,PayPal,Completed,2025-06-21 16:50:41.154942,Mock Data
TXN_000361,CUST_3791,Dress,Entertainment,4,248.14,992.54,0.0,992.54,Credit Card,Pending,2025-11-11 16:50:41.155475,Mock Data
