deal_id,deal_name,customer_id,amount,stage,pipeline,is_closed,is_won,close_date,create_date,probability,source
DEAL_0653,Deal 653,CUST_2412,8386.56,Proposal,Consulting Pipeline,False,False,2025-11-22 16:50:40.586594,2025-12-06 16:50:40.586597,65,Mock Data
DEAL_0654,Deal 654,CUST_1677,2490.23,Prospecting,Consulting Pipeline,False,False,2026-01-04 16:50:40.586618,2025-08-08 16:50:40.586620,70,Mock Data
DEAL_0655,Deal 655,CUST_0471,3935.84,Negotiation,Partnership Pipeline,False,False,2025-12-02 16:50:40.586640,2025-08-05 16:50:40.586643,46,Mock Data
DEAL_0656,Deal 656,CUST_3025,2065.1,Qualification,Partnership Pipeline,False,False,2025-11-18 16:50:40.586663,2025-09-24 16:50:40.586666,27,Mock Data
DEAL_0657,Deal 657,CUST_4867,23358.07,Closed Won,Sales Pipeline,True,True,2025-11-28 16:50:40.586686,2025-11-06 16:50:40.586689,100,Mock Data
DEAL_0658,Deal 658,CUST_2046,490694.69,Prospecting,Partnership Pipeline,False,False,2026-01-07 16:50:40.586707,2025-07-01 16:50:40.586710,37,Mock Data
DEAL_0659,Deal 659,CUST_1156,330.38,Negotiation,Sales Pipeline,False,False,2025-12-08 16:50:40.586730,2025-08-05 16:50:40.586733,11,Mock Data
DEAL_0660,Deal 660,CUST_1504,721.47,Proposal,Sales Pipeline,False,False,2025-12-19 16:50:40.586753,2025-08-28 16:50:40.586756,11,Mock Data
DEAL_0661,Deal 661,CUST_2995,13642.28,Prospecting,Sales Pipeline,False,False,2025-11-27 16:50:40.586776,2025-10-29 16:50:40.586779,53,Mock Data
DEAL_0662,Deal 662,CUST_1533,1004.5,Prospecting,Sales Pipeline,False,False,2025-12-08 16:50:40.586799,2025-11-16 16:50:40.586802,61,Mock Data
DEAL_0663,Deal 663,CUST_0838,854.45,Prospecting,Partnership Pipeline,False,False,2025-11-15 16:50:40.586822,2025-06-25 16:50:40.586825,61,Mock Data
DEAL_0664,Deal 664,CUST_2692,2705.11,Proposal,Sales Pipeline,False,False,2025-12-13 16:50:40.586845,2025-10-11 16:50:40.586848,51,Mock Data
DEAL_0665,Deal 665,CUST_1578,3190.4,Prospecting,Consulting Pipeline,False,False,2025-12-14 16:50:40.586868,2025-07-28 16:50:40.586870,17,Mock Data
DEAL_0666,Deal 666,CUST_2489,5110.64,Closed Lost,Sales Pipeline,True,False,2025-12-02 16:50:40.586891,2025-08-12 16:50:40.586893,0,Mock Data
DEAL_0667,Deal 667,CUST_3466,422.31,Proposal,Partnership Pipeline,False,False,2025-11-15 16:50:40.586912,2025-11-13 16:50:40.586915,80,Mock Data
DEAL_0668,Deal 668,CUST_2260,104869.7,Qualification,Partnership Pipeline,False,False,2025-12-15 16:50:40.586935,2025-08-06 16:50:40.586937,89,Mock Data
DEAL_0669,Deal 669,CUST_1447,1492.19,Qualification,Consulting Pipeline,False,False,2025-11-30 16:50:40.586958,2025-11-14 16:50:40.586960,60,Mock Data
DEAL_0670,Deal 670,CUST_4746,183.2,Prospecting,Sales Pipeline,False,False,2025-11-10 16:50:40.586981,2025-09-25 16:50:40.586983,79,Mock Data
DEAL_0671,Deal 671,CUST_4042,623.45,Proposal,Partnership Pipeline,False,False,2025-12-02 16:50:40.587003,2025-10-21 16:50:40.587006,26,Mock Data
DEAL_0672,Deal 672,CUST_4902,56.48,Qualification,Consulting Pipeline,False,False,2025-12-09 16:50:40.587026,2025-08-20 16:50:40.587029,48,Mock Data
DEAL_0673,Deal 673,CUST_0381,233.79,Closed Won,Consulting Pipeline,True,True,2025-11-28 16:50:40.587049,2025-07-23 16:50:40.587052,100,Mock Data
DEAL_0674,Deal 674,CUST_2175,429.57,Closed Lost,Sales Pipeline,True,False,2025-09-26 16:50:40.587072,2025-11-27 16:50:40.587075,0,Mock Data
DEAL_0675,Deal 675,CUST_4377,4868.15,Negotiation,Consulting Pipeline,False,False,2025-11-23 16:50:40.587094,2025-09-19 16:50:40.587097,48,Mock Data
DEAL_0676,Deal 676,CUST_4393,53.87,Prospecting,Partnership Pipeline,False,False,2025-12-11 16:50:40.587117,2025-09-29 16:50:40.587120,84,Mock Data
DEAL_0677,Deal 677,CUST_3882,1591.76,Negotiation,Consulting Pipeline,False,False,2025-12-05 16:50:40.587140,2025-09-22 16:50:40.587142,14,Mock Data
DEAL_0678,Deal 678,CUST_1011,129.91,Proposal,Sales Pipeline,False,False,2025-12-16 16:50:40.587163,2025-09-17 16:50:40.587165,89,Mock Data
DEAL_0679,Deal 679,CUST_0746,186.12,Negotiation,Sales Pipeline,False,False,2025-11-19 16:50:40.587185,2025-06-14 16:50:40.587188,33,Mock Data
DEAL_0680,Deal 680,CUST_2414,66303.34,Qualification,Consulting Pipeline,False,False,2025-12-16 16:50:40.587208,2025-11-03 16:50:40.587211,78,Mock Data
DEAL_0681,Deal 681,CUST_0860,6937.33,Closed Lost,Consulting Pipeline,True,False,2025-12-09 16:50:40.587231,2025-09-19 16:50:40.587233,0,Mock Data
DEAL_0682,Deal 682,CUST_3248,741.4,Closed Won,Sales Pipeline,True,True,2025-11-12 16:50:40.587253,2025-08-24 16:50:40.587256,100,Mock Data
DEAL_0683,Deal 683,CUST_4649,8402.85,Negotiation,Consulting Pipeline,False,False,2025-12-26 16:50:40.587275,2025-06-15 16:50:40.587278,53,Mock Data
DEAL_0684,Deal 684,CUST_2184,502.46,Qualification,Sales Pipeline,False,False,2025-11-17 16:50:40.587299,2025-07-19 16:50:40.587301,49,Mock Data
DEAL_0685,Deal 685,CUST_0088,46577.41,Negotiation,Partnership Pipeline,False,False,2025-12-13 16:50:40.587322,2025-07-16 16:50:40.587325,11,Mock Data
DEAL_0686,Deal 686,CUST_2356,4010.71,Qualification,Partnership Pipeline,False,False,2025-12-26 16:50:40.587345,2025-08-25 16:50:40.587347,85,Mock Data
DEAL_0687,Deal 687,CUST_3875,1046.46,Negotiation,Consulting Pipeline,False,False,2026-01-03 16:50:40.587368,2025-11-17 16:50:40.587370,73,Mock Data
DEAL_0688,Deal 688,CUST_1362,219.95,Prospecting,Sales Pipeline,False,False,2025-11-29 16:50:40.587391,2025-11-09 16:50:40.587393,38,Mock Data
DEAL_0689,Deal 689,CUST_3437,1080.83,Negotiation,Consulting Pipeline,False,False,2025-12-07 16:50:40.587413,2025-08-08 16:50:40.587416,25,Mock Data
DEAL_0690,Deal 690,CUST_2088,4692.41,Proposal,Consulting Pipeline,False,False,2025-11-19 16:50:40.587436,2025-12-08 16:50:40.587439,27,Mock Data
DEAL_0691,Deal 691,CUST_0006,5550.47,Closed Lost,Consulting Pipeline,True,False,2025-09-24 16:50:40.587459,2025-06-27 16:50:40.587462,0,Mock Data
DEAL_0692,Deal 692,CUST_2374,7981.05,Negotiation,Consulting Pipeline,False,False,2025-11-29 16:50:40.587480,2025-08-21 16:50:40.587483,52,Mock Data
DEAL_0693,Deal 693,CUST_4587,2776.59,Qualification,Partnership Pipeline,False,False,2025-12-24 16:50:40.587503,2025-10-16 16:50:40.587506,85,Mock Data
DEAL_0694,Deal 694,CUST_4214,630759.57,Negotiation,Sales Pipeline,False,False,2025-11-29 16:50:40.587526,2025-10-06 16:50:40.587529,61,Mock Data
DEAL_0695,Deal 695,CUST_0191,66159.8,Negotiation,Sales Pipeline,False,False,2025-11-22 16:50:40.587549,2025-10-05 16:50:40.587551,63,Mock Data
DEAL_0696,Deal 696,CUST_2433,70426.32,Qualification,Consulting Pipeline,False,False,2025-12-10 16:50:40.587571,2025-08-02 16:50:40.587574,49,Mock Data
DEAL_0697,Deal 697,CUST_0578,1412.76,Closed Won,Sales Pipeline,True,True,2025-09-29 16:50:40.587594,2025-10-14 16:50:40.587597,100,Mock Data
DEAL_0698,Deal 698,CUST_3460,438.21,Closed Won,Consulting Pipeline,True,True,2025-09-20 16:50:40.587615,2025-11-29 16:50:40.587618,100,Mock Data
DEAL_0699,Deal 699,CUST_1977,2715.27,Closed Lost,Sales Pipeline,True,False,2025-09-23 16:50:40.587636,2025-06-27 16:50:40.587639,0,Mock Data
DEAL_0700,Deal 700,CUST_2635,11929.78,Negotiation,Partnership Pipeline,False,False,2025-11-24 16:50:40.587657,2025-09-21 16:50:40.587660,88,Mock Data
DEAL_0701,Deal 701,CUST_4565,708.82,Proposal,Partnership Pipeline,False,False,2025-12-21 16:50:40.587680,2025-08-21 16:50:40.587683,39,Mock Data
DEAL_0702,Deal 702,CUST_4089,8149.4,Closed Lost,Partnership Pipeline,True,False,2025-10-23 16:50:40.587703,2025-08-14 16:50:40.587705,0,Mock Data
DEAL_0703,Deal 703,CUST_0700,2489.4,Prospecting,Sales Pipeline,False,False,2025-12-14 16:50:40.587724,2025-06-24 16:50:40.587726,55,Mock Data
DEAL_0704,Deal 704,CUST_0201,706.9,Prospecting,Sales Pipeline,False,False,2025-11-14 16:50:40.587746,2025-06-15 16:50:40.587749,65,Mock Data
DEAL_0705,Deal 705,CUST_2704,4557.72,Prospecting,Partnership Pipeline,False,False,2025-11-15 16:50:40.587769,2025-07-21 16:50:40.587772,44,Mock Data
DEAL_0706,Deal 706,CUST_0688,8034.23,Closed Won,Partnership Pipeline,True,True,2025-09-26 16:50:40.587792,2025-08-15 16:50:40.587794,100,Mock Data
DEAL_0707,Deal 707,CUST_4593,2038.49,Closed Lost,Sales Pipeline,True,False,2025-09-20 16:50:40.587813,2025-11-09 16:50:40.587815,0,Mock Data
DEAL_0708,Deal 708,CUST_3635,1082.23,Qualification,Partnership Pipeline,False,False,2025-12-21 16:50:40.587834,2025-08-28 16:50:40.587837,52,Mock Data
DEAL_0709,Deal 709,CUST_3716,2.63,Proposal,Partnership Pipeline,False,False,2025-12-13 16:50:40.587857,2025-08-08 16:50:40.587859,77,Mock Data
DEAL_0710,Deal 710,CUST_1605,449.94,Closed Lost,Sales Pipeline,True,False,2025-09-29 16:50:40.587879,2025-08-09 16:50:40.587882,0,Mock Data
DEAL_0711,Deal 711,CUST_1800,4195.78,Negotiation,Partnership Pipeline,False,False,2026-01-07 16:50:40.587901,2025-08-10 16:50:40.587903,76,Mock Data
DEAL_0712,Deal 712,CUST_4993,101618.72,Closed Lost,Partnership Pipeline,True,False,2025-10-28 16:50:40.587923,2025-10-26 16:50:40.587926,0,Mock Data
DEAL_0713,Deal 713,CUST_0338,2357.98,Closed Lost,Sales Pipeline,True,False,2025-12-06 16:50:40.587944,2025-11-22 16:50:40.587947,0,Mock Data
DEAL_0714,Deal 714,CUST_1766,14491.35,Proposal,Partnership Pipeline,False,False,2025-11-28 16:50:40.587965,2025-06-25 16:50:40.587968,56,Mock Data
DEAL_0715,Deal 715,CUST_4702,491.82,Qualification,Sales Pipeline,False,False,2025-12-24 16:50:40.587988,2025-09-25 16:50:40.587991,13,Mock Data
DEAL_0716,Deal 716,CUST_3503,3970.14,Closed Won,Sales Pipeline,True,True,2025-11-07 16:50:40.588011,2025-08-06 16:50:40.588014,100,Mock Data
DEAL_0717,Deal 717,CUST_3582,82.84,Proposal,Partnership Pipeline,False,False,2025-12-31 16:50:40.588032,2025-08-13 16:50:40.588034,38,Mock Data
DEAL_0718,Deal 718,CUST_0067,4509.48,Qualification,Consulting Pipeline,False,False,2025-11-09 16:50:40.588055,2025-06-24 16:50:40.588057,72,Mock Data
DEAL_0719,Deal 719,CUST_0695,6505.54,Closed Lost,Sales Pipeline,True,False,2025-09-15 16:50:40.588077,2025-08-19 16:50:40.588080,0,Mock Data
DEAL_0720,Deal 720,CUST_0578,2650.25,Closed Won,Consulting Pipeline,True,True,2025-11-08 16:50:40.588099,2025-11-15 16:50:40.588101,100,Mock Data
DEAL_0721,Deal 721,CUST_3719,113608.32,Closed Won,Partnership Pipeline,True,True,2025-11-28 16:50:40.588120,2025-07-13 16:50:40.588122,100,Mock Data
DEAL_0722,Deal 722,CUST_2136,416.77,Negotiation,Partnership Pipeline,False,False,2025-12-14 16:50:40.588140,2025-10-05 16:50:40.588143,19,Mock Data
DEAL_0723,Deal 723,CUST_2572,2715.28,Closed Lost,Partnership Pipeline,True,False,2025-10-28 16:50:40.588163,2025-06-28 16:50:40.588166,0,Mock Data
DEAL_0724,Deal 724,CUST_2674,2229.23,Qualification,Sales Pipeline,False,False,2025-12-05 16:50:40.588184,2025-09-25 16:50:40.588187,21,Mock Data
DEAL_0725,Deal 725,CUST_4682,1678.09,Closed Lost,Sales Pipeline,True,False,2025-09-15 16:50:40.588207,2025-10-25 16:50:40.588210,0,Mock Data
DEAL_0726,Deal 726,CUST_1110,22212.27,Negotiation,Consulting Pipeline,False,False,2025-12-28 16:50:40.588228,2025-11-01 16:50:40.588231,72,Mock Data
DEAL_0727,Deal 727,CUST_4395,193.82,Proposal,Consulting Pipeline,False,False,2025-12-07 16:50:40.588251,2025-07-15 16:50:40.588254,19,Mock Data
DEAL_0728,Deal 728,CUST_2336,6538.54,Proposal,Partnership Pipeline,False,False,2025-12-23 16:50:40.588274,2025-09-13 16:50:40.588276,82,Mock Data
DEAL_0729,Deal 729,CUST_0129,4318.7,Prospecting,Consulting Pipeline,False,False,2025-12-13 16:50:40.588296,2025-10-29 16:50:40.588299,67,Mock Data
DEAL_0730,Deal 730,CUST_2316,608.31,Negotiation,Consulting Pipeline,False,False,2025-12-21 16:50:40.588319,2025-07-04 16:50:40.588321,35,Mock Data
DEAL_0731,Deal 731,CUST_2987,8040.6,Closed Won,Partnership Pipeline,True,True,2025-12-02 16:50:40.588342,2025-09-23 16:50:40.588345,100,Mock Data
DEAL_0732,Deal 732,CUST_1908,699.23,Proposal,Sales Pipeline,False,False,2026-01-03 16:50:40.588363,2025-06-13 16:50:40.588366,25,Mock Data
DEAL_0733,Deal 733,CUST_0686,934.97,Negotiation,Partnership Pipeline,False,False,2025-11-12 16:50:40.588386,2025-06-25 16:50:40.588389,78,Mock Data
DEAL_0734,Deal 734,CUST_3490,1418.55,Qualification,Sales Pipeline,False,False,2025-12-06 16:50:40.588427,2025-10-30 16:50:40.588431,55,Mock Data
DEAL_0735,Deal 735,CUST_3992,243.03,Closed Won,Partnership Pipeline,True,True,2025-11-05 16:50:40.588456,2025-08-31 16:50:40.588459,100,Mock Data
DEAL_0736,Deal 736,CUST_1048,18441.25,Qualification,Partnership Pipeline,False,False,2026-01-01 16:50:40.588478,2025-07-07 16:50:40.588480,42,Mock Data
DEAL_0737,Deal 737,CUST_3393,2048.05,Closed Lost,Consulting Pipeline,True,False,2025-10-12 16:50:40.588501,2025-08-04 16:50:40.588503,0,Mock Data
DEAL_0738,Deal 738,CUST_4565,12782.5,Proposal,Partnership Pipeline,False,False,2025-12-16 16:50:40.588522,2025-06-23 16:50:40.588525,13,Mock Data
DEAL_0739,Deal 739,CUST_3310,8022.27,Negotiation,Partnership Pipeline,False,False,2025-11-21 16:50:40.588545,2025-06-22 16:50:40.588548,15,Mock Data
DEAL_0740,Deal 740,CUST_3007,979.96,Closed Won,Sales Pipeline,True,True,2025-10-26 16:50:40.588568,2025-12-09 16:50:40.588571,100,Mock Data
DEAL_0741,Deal 741,CUST_4375,21297.03,Closed Won,Consulting Pipeline,True,True,2025-11-07 16:50:40.588589,2025-09-10 16:50:40.588592,100,Mock Data
DEAL_0742,Deal 742,CUST_4820,29171.63,Qualification,Sales Pipeline,False,False,2025-12-06 16:50:40.588611,2025-09-07 16:50:40.588614,64,Mock Data
DEAL_0743,Deal 743,CUST_2100,66935.7,Qualification,Partnership Pipeline,False,False,2025-12-30 16:50:40.588634,2025-09-18 16:50:40.588637,24,Mock Data
DEAL_0744,Deal 744,CUST_1364,4796.7,Closed Lost,Sales Pipeline,True,False,2025-10-23 16:50:40.588658,2025-11-02 16:50:40.588660,0,Mock Data
DEAL_0745,Deal 745,CUST_4805,3067.92,Prospecting,Sales Pipeline,False,False,2025-11-20 16:50:40.588679,2025-07-16 16:50:40.588682,42,Mock Data
DEAL_0746,Deal 746,CUST_1977,9099.86,Qualification,Sales Pipeline,False,False,2025-11-10 16:50:40.588702,2025-08-02 16:50:40.588705,43,Mock Data
DEAL_0747,Deal 747,CUST_1922,10655.18,Prospecting,Sales Pipeline,False,False,2025-11-19 16:50:40.588726,2025-08-24 16:50:40.588729,43,Mock Data
DEAL_0748,Deal 748,CUST_1884,1379.65,Prospecting,Partnership Pipeline,False,False,2025-12-04 16:50:40.588749,2025-07-11 16:50:40.588752,15,Mock Data
DEAL_0749,Deal 749,CUST_4698,6258.19,Closed Lost,Sales Pipeline,True,False,2025-12-04 16:50:40.588772,2025-07-08 16:50:40.588775,0,Mock Data
DEAL_0750,Deal 750,CUST_2820,161.85,Negotiation,Consulting Pipeline,False,False,2025-12-17 16:50:40.588794,2025-10-31 16:50:40.588797,70,Mock Data
DEAL_0751,Deal 751,CUST_3350,1062.7,Negotiation,Partnership Pipeline,False,False,2025-12-20 16:50:40.588817,2025-08-24 16:50:40.588820,89,Mock Data
DEAL_0752,Deal 752,CUST_4498,777.93,Proposal,Partnership Pipeline,False,False,2025-12-10 16:50:40.588840,2025-06-28 16:50:40.588842,57,Mock Data
DEAL_0753,Deal 753,CUST_1697,1112.0,Negotiation,Consulting Pipeline,False,False,2025-12-09 16:50:40.588863,2025-07-29 16:50:40.588865,65,Mock Data
DEAL_0754,Deal 754,CUST_3216,1423.45,Qualification,Sales Pipeline,False,False,2025-12-02 16:50:40.588886,2025-07-21 16:50:40.588889,48,Mock Data
DEAL_0755,Deal 755,CUST_2687,11172.59,Proposal,Sales Pipeline,False,False,2025-12-17 16:50:40.588910,2025-10-04 16:50:40.588913,49,Mock Data
DEAL_0756,Deal 756,CUST_3088,418.07,Closed Lost,Partnership Pipeline,True,False,2025-12-05 16:50:40.588933,2025-11-08 16:50:40.588936,0,Mock Data
DEAL_0757,Deal 757,CUST_1892,348.0,Prospecting,Sales Pipeline,False,False,2025-12-25 16:50:40.588955,2025-08-20 16:50:40.588958,53,Mock Data
DEAL_0758,Deal 758,CUST_2399,14663.73,Proposal,Consulting Pipeline,False,False,2025-12-29 16:50:40.588978,2025-07-11 16:50:40.588981,87,Mock Data
DEAL_0759,Deal 759,CUST_2931,30220.51,Qualification,Sales Pipeline,False,False,2025-11-23 16:50:40.589001,2025-06-18 16:50:40.589004,26,Mock Data
DEAL_0760,Deal 760,CUST_2860,14135.78,Proposal,Partnership Pipeline,False,False,2025-12-09 16:50:40.589024,2025-07-05 16:50:40.589027,68,Mock Data
DEAL_0761,Deal 761,CUST_1911,51.07,Qualification,Sales Pipeline,False,False,2025-12-03 16:50:40.589047,2025-11-08 16:50:40.589050,22,Mock Data
DEAL_0762,Deal 762,CUST_4540,10710.14,Closed Lost,Consulting Pipeline,True,False,2025-10-09 16:50:40.589072,2025-07-01 16:50:40.589074,0,Mock Data
DEAL_0763,Deal 763,CUST_2516,285.51,Proposal,Sales Pipeline,False,False,2025-12-17 16:50:40.589093,2025-07-23 16:50:40.589095,50,Mock Data
DEAL_0764,Deal 764,CUST_0166,31098.22,Closed Won,Sales Pipeline,True,True,2025-10-06 16:50:40.589116,2025-11-10 16:50:40.589119,100,Mock Data
DEAL_0765,Deal 765,CUST_3674,4591.68,Qualification,Sales Pipeline,False,False,2025-12-04 16:50:40.589138,2025-09-13 16:50:40.589140,60,Mock Data
DEAL_0766,Deal 766,CUST_3576,13617.01,Qualification,Consulting Pipeline,False,False,2025-11-23 16:50:40.589160,2025-09-28 16:50:40.589163,11,Mock Data
DEAL_0767,Deal 767,CUST_2273,15072.91,Closed Won,Partnership Pipeline,True,True,2025-11-07 16:50:40.589183,2025-11-21 16:50:40.589186,100,Mock Data
DEAL_0768,Deal 768,CUST_2342,44661.91,Prospecting,Partnership Pipeline,False,False,2025-12-12 16:50:40.589204,2025-11-17 16:50:40.589207,60,Mock Data
DEAL_0769,Deal 769,CUST_2995,639.2,Qualification,Partnership Pipeline,False,False,2025-12-15 16:50:40.589228,2025-08-22 16:50:40.589231,22,Mock Data
DEAL_0770,Deal 770,CUST_0789,45896.43,Closed Lost,Partnership Pipeline,True,False,2025-10-31 16:50:40.589250,2025-09-04 16:50:40.589253,0,Mock Data
DEAL_0771,Deal 771,CUST_3373,596.13,Negotiation,Sales Pipeline,False,False,2026-01-06 16:50:40.589272,2025-09-28 16:50:40.589274,89,Mock Data
DEAL_0772,Deal 772,CUST_3860,25968.71,Closed Won,Partnership Pipeline,True,True,2025-11-17 16:50:40.589294,2025-11-29 16:50:40.589297,100,Mock Data
DEAL_0773,Deal 773,CUST_3833,18935.72,Proposal,Partnership Pipeline,False,False,2025-12-13 16:50:40.589315,2025-11-29 16:50:40.589318,74,Mock Data
DEAL_0774,Deal 774,CUST_3014,3566.75,Qualification,Consulting Pipeline,False,False,2025-11-16 16:50:40.589338,2025-11-20 16:50:40.589341,82,Mock Data
DEAL_0775,Deal 775,CUST_1360,171.67,Negotiation,Sales Pipeline,False,False,2025-12-24 16:50:40.589361,2025-07-01 16:50:40.589364,38,Mock Data
DEAL_0776,Deal 776,CUST_4880,412.83,Closed Won,Sales Pipeline,True,True,2025-09-14 16:50:40.589383,2025-12-02 16:50:40.589386,100,Mock Data
DEAL_0777,Deal 777,CUST_1284,4360.29,Proposal,Partnership Pipeline,False,False,2025-12-06 16:50:40.589404,2025-12-02 16:50:40.589407,51,Mock Data
DEAL_0778,Deal 778,CUST_3391,3010.99,Qualification,Sales Pipeline,False,False,2025-11-11 16:50:40.589427,2025-09-28 16:50:40.589430,86,Mock Data
DEAL_0779,Deal 779,CUST_3088,20232.18,Proposal,Sales Pipeline,False,False,2025-11-20 16:50:40.589450,2025-10-10 16:50:40.589453,84,Mock Data
DEAL_0780,Deal 780,CUST_2017,760.37,Negotiation,Consulting Pipeline,False,False,2025-11-21 16:50:40.589473,2025-09-20 16:50:40.589476,73,Mock Data
DEAL_0781,Deal 781,CUST_0619,245.58,Qualification,Consulting Pipeline,False,False,2025-11-09 16:50:40.589598,2025-08-03 16:50:40.589614,13,Mock Data
DEAL_0782,Deal 782,CUST_2797,1563.05,Closed Won,Consulting Pipeline,True,True,2025-10-16 16:50:40.589679,2025-07-17 16:50:40.589682,100,Mock Data
DEAL_0783,Deal 783,CUST_2761,6122.01,Negotiation,Partnership Pipeline,False,False,2025-11-26 16:50:40.589705,2025-10-10 16:50:40.589709,89,Mock Data
DEAL_0784,Deal 784,CUST_1427,5357.42,Closed Won,Consulting Pipeline,True,True,2025-10-28 16:50:40.589732,2025-09-06 16:50:40.589734,100,Mock Data
DEAL_0785,Deal 785,CUST_0269,1700.32,Qualification,Sales Pipeline,False,False,2025-11-28 16:50:40.589761,2025-08-12 16:50:40.589764,86,Mock Data
DEAL_0786,Deal 786,CUST_1838,927.23,Negotiation,Sales Pipeline,False,False,2025-12-08 16:50:40.589786,2025-08-11 16:50:40.589818,20,Mock Data
DEAL_0787,Deal 787,CUST_1005,26899.4,Qualification,Sales Pipeline,False,False,2025-12-06 16:50:40.589898,2025-11-12 16:50:40.589902,58,Mock Data
DEAL_0788,Deal 788,CUST_3031,2087.0,Closed Won,Consulting Pipeline,True,True,2025-11-14 16:50:40.589928,2025-08-13 16:50:40.589931,100,Mock Data
DEAL_0789,Deal 789,CUST_2849,19303.31,Closed Won,Sales Pipeline,True,True,2025-10-24 16:50:40.589951,2025-07-10 16:50:40.589954,100,Mock Data
DEAL_0790,Deal 790,CUST_4522,71816.26,Negotiation,Partnership Pipeline,False,False,2025-12-11 16:50:40.589974,2025-09-25 16:50:40.589977,68,Mock Data
DEAL_0791,Deal 791,CUST_3121,242.93,Closed Won,Sales Pipeline,True,True,2025-10-21 16:50:40.589997,2025-08-16 16:50:40.590000,100,Mock Data
DEAL_0792,Deal 792,CUST_3538,109.53,Qualification,Partnership Pipeline,False,False,2025-12-09 16:50:40.590019,2025-08-09 16:50:40.590022,84,Mock Data
DEAL_0793,Deal 793,CUST_1705,333.87,Prospecting,Consulting Pipeline,False,False,2025-11-24 16:50:40.590043,2025-06-16 16:50:40.590046,13,Mock Data
DEAL_0794,Deal 794,CUST_1136,313.86,Negotiation,Consulting Pipeline,False,False,2025-12-15 16:50:40.590067,2025-10-24 16:50:40.590069,22,Mock Data
DEAL_0795,Deal 795,CUST_0760,7735.26,Closed Lost,Sales Pipeline,True,False,2025-11-10 16:50:40.590090,2025-08-02 16:50:40.590092,0,Mock Data
DEAL_0796,Deal 796,CUST_3928,2701.49,Prospecting,Consulting Pipeline,False,False,2025-11-21 16:50:40.590111,2025-09-21 16:50:40.590114,11,Mock Data
DEAL_0797,Deal 797,CUST_4749,7369.15,Proposal,Partnership Pipeline,False,False,2025-11-24 16:50:40.590135,2025-07-02 16:50:40.590137,12,Mock Data
DEAL_0798,Deal 798,CUST_4342,25978.14,Qualification,Consulting Pipeline,False,False,2025-11-22 16:50:40.590158,2025-11-11 16:50:40.590161,86,Mock Data
DEAL_0799,Deal 799,CUST_3543,2604.64,Closed Lost,Consulting Pipeline,True,False,2025-11-01 16:50:40.590181,2025-06-13 16:50:40.590184,0,Mock Data
DEAL_0800,Deal 800,CUST_3175,4102.05,Closed Lost,Partnership Pipeline,True,False,2025-09-21 16:50:40.590202,2025-11-29 16:50:40.590205,0,Mock Data
DEAL_0801,Deal 801,CUST_2036,1793.65,Proposal,Partnership Pipeline,False,False,2025-12-01 16:50:40.590224,2025-08-22 16:50:40.590227,75,Mock Data
DEAL_0802,Deal 802,CUST_2722,323.01,Proposal,Partnership Pipeline,False,False,2025-11-16 16:50:40.590247,2025-10-18 16:50:40.590250,82,Mock Data
DEAL_0803,Deal 803,CUST_2092,89498.33,Negotiation,Sales Pipeline,False,False,2025-12-31 16:50:40.590270,2025-11-08 16:50:40.590273,51,Mock Data
DEAL_0804,Deal 804,CUST_4895,51095.51,Closed Won,Consulting Pipeline,True,True,2025-10-29 16:50:40.590293,2025-07-06 16:50:40.590295,100,Mock Data
DEAL_0805,Deal 805,CUST_0012,478.54,Closed Lost,Partnership Pipeline,True,False,2025-09-13 16:50:40.590314,2025-08-26 16:50:40.590317,0,Mock Data
DEAL_0806,Deal 806,CUST_3625,843.83,Negotiation,Consulting Pipeline,False,False,2025-11-19 16:50:40.590336,2025-06-19 16:50:40.590339,64,Mock Data
DEAL_0807,Deal 807,CUST_2351,40726.4,Qualification,Partnership Pipeline,False,False,2026-01-04 16:50:40.590359,2025-12-05 16:50:40.590362,59,Mock Data
DEAL_0808,Deal 808,CUST_0630,19942.81,Proposal,Consulting Pipeline,False,False,2025-12-26 16:50:40.590383,2025-06-16 16:50:40.590385,60,Mock Data
DEAL_0809,Deal 809,CUST_2872,32560.82,Closed Lost,Partnership Pipeline,True,False,2025-10-09 16:50:40.590405,2025-11-14 16:50:40.590408,0,Mock Data
DEAL_0810,Deal 810,CUST_2267,5856.73,Proposal,Partnership Pipeline,False,False,2025-12-24 16:50:40.590427,2025-09-17 16:50:40.590430,67,Mock Data
DEAL_0811,Deal 811,CUST_3460,37716.05,Proposal,Partnership Pipeline,False,False,2025-12-08 16:50:40.590450,2025-08-12 16:50:40.590453,81,Mock Data
DEAL_0812,Deal 812,CUST_1227,7294.96,Closed Won,Partnership Pipeline,True,True,2025-11-25 16:50:40.590474,2025-08-04 16:50:40.590476,100,Mock Data
DEAL_0813,Deal 813,CUST_4608,141.72,Proposal,Consulting Pipeline,False,False,2025-11-16 16:50:40.590495,2025-07-04 16:50:40.590498,21,Mock Data
DEAL_0814,Deal 814,CUST_2028,3573.41,Qualification,Consulting Pipeline,False,False,2025-12-30 16:50:40.590518,2025-09-15 16:50:40.590520,12,Mock Data
DEAL_0815,Deal 815,CUST_3497,2772.72,Qualification,Partnership Pipeline,False,False,2026-01-02 16:50:40.590542,2025-07-28 16:50:40.590544,83,Mock Data
