order_id,customer_id,order_date,product_name,category,unit_price,unit_cost,quantity,total_revenue,total_cost,profit,customer_age,customer_region,year,month,quarter,profit_margin,cost_percentage
ORD_20230700,CUST_7468,2025-04-27,Electronics_Laptop,Electronics,1868.57,1117.85,6,11211.39,6707.1,4504.29,34,Central,2025,4,2,40.18,59.82
ORD_20230701,CUST_7852,2025-12-28,Home & Garden_Refrigerator,Home & Garden,52.38,26.87,5,333.27,134.34,198.92,57,North,2025,12,4,59.69,40.31
ORD_20230702,CUST_3925,2023-09-22,Food_Snacks,Food,18.47,12.06,6,110.82,72.38,38.44,51,Central,2023,9,3,34.69,65.31
ORD_20230703,CUST_4153,2024-06-13,Electronics_Printer,Electronics,1864.74,986.74,8,14917.88,7893.96,7023.92,21,Online,2024,6,2,47.08,52.92
ORD_20230704,CUST_3365,2023-02-28,Sports_Bike,Sports,217.64,102.36,7,1523.45,716.55,806.89,53,Online,2023,2,1,52.96,47.03
ORD_20230705,CUST_3741,2025-03-12,Books_Non-Fiction,Books,40.01,19.3,1,40.01,19.3,20.71,30,Online,2025,3,1,51.76,48.24
ORD_20230706,CUST_1918,2025-08-30,Beauty_Makeup,Beauty,70.22,45.26,1,70.22,45.26,24.96,32,South,2025,8,3,35.55,64.45
ORD_20230707,CUST_1145,2024-05-13,Sports_Yoga Mat,Sports,236.74,127.42,3,710.23,382.26,327.97,24,Online,2024,5,2,46.18,53.82
ORD_20230708,CUST_3410,2024-08-04,Books_Fiction,Books,41.3,27.5,1,41.3,27.5,13.8,69,South,2024,8,3,33.41,66.59
ORD_20230709,CUST_4199,2025-07-05,Books_Comic,Books,23.82,9.58,10,238.23,95.79,142.44,68,Online,2025,7,3,59.79,40.21
ORD_20230710,CUST_5631,2024-06-15,Books_Textbook,Books,12.75,8.89,6,76.48,53.35,23.13,66,North,2024,6,2,30.24,69.76
ORD_20230711,CUST_4605,2023-03-24,Books_Fiction,Books,32.22,15.71,3,96.67,47.12,49.55,47,North,2023,3,1,51.26,48.74
ORD_20230712,CUST_8325,2024-04-03,Home & Garden_Refrigerator,Home & Garden,1221.41,758.76,10,12214.05,7587.65,4626.4,51,North,2024,4,2,37.88,62.12
ORD_20230713,CUST_2133,2023-04-22,Home & Garden_Lamp,Home & Garden,481.59,235.7,7,3371.15,1649.91,1721.24,42,Central,2023,4,2,51.06,48.94
ORD_20230714,CUST_3757,2024-07-22,Food_Beverages,Food,2.37,1.49,1,2.52,1.49,1.03,69,North,2024,7,3,40.87,59.13
ORD_20230715,CUST_3895,2023-06-28,Electronics_Smartphone,Electronics,569.23,374.49,6,3415.36,2246.94,1168.42,57,South,2023,6,2,34.21,65.79
ORD_20230716,CUST_1534,2025-09-14,Electronics_Smartphone,Electronics,1689.2,930.31,1,1689.2,930.31,758.89,74,Central,2025,9,3,44.93,55.07
ORD_20230717,CUST_9518,2024-11-23,Electronics_Printer,Electronics,1057.05,701.38,4,5151.81,2805.5,2346.3,31,South,2024,11,4,45.54,54.46
ORD_20230718,CUST_9320,2023-01-02,Clothing_Dress,Clothing,54.97,29.36,6,329.82,176.17,153.64,39,Online,2023,1,1,46.58,53.41
ORD_20230719,CUST_6529,2024-03-13,Electronics_Camera,Electronics,1606.94,749.08,1,1606.94,749.08,857.86,40,Central,2024,3,1,53.38,46.62
ORD_20230720,CUST_9758,2024-04-05,Electronics_Printer,Electronics,595.75,411.59,1,595.75,411.59,184.15,32,Online,2024,4,2,30.91,69.09
ORD_20230721,CUST_9997,2024-12-04,Books_Biography,Books,47.91,21.19,7,394.51,148.36,246.16,50,Online,2024,12,4,62.4,37.61
ORD_20230722,CUST_7726,2023-03-20,Electronics_Tablet,Electronics,464.83,206.29,9,4183.48,1856.65,2326.82,58,Central,2023,3,1,55.62,44.38
ORD_20230723,CUST_7413,2024-05-29,Sports_Bike,Sports,213.52,144.6,9,1921.68,1301.4,620.28,18,North,2024,5,2,32.28,67.72
ORD_20230724,CUST_8099,2024-06-01,Beauty_Hair Dryer,Beauty,63.82,41.32,4,255.28,165.28,90.0,38,South,2024,6,2,35.26,64.74
ORD_20230725,CUST_1666,2023-03-15,Food_Chocolate,Food,12.16,8.27,9,109.43,74.4,35.03,49,Central,2023,3,1,32.01,67.99
ORD_20230726,CUST_7257,2023-10-11,Home & Garden_Chair,Home & Garden,330.08,178.7,10,3300.82,1787.04,1513.78,19,Central,2023,10,4,45.86,54.14
ORD_20230727,CUST_3121,2023-01-13,Home & Garden_Sofa,Home & Garden,339.05,177.56,10,3390.51,1775.64,1614.87,50,Central,2023,1,1,47.63,52.37
ORD_20230728,CUST_5704,2024-06-20,Beauty_Makeup,Beauty,39.24,16.72,9,353.14,150.48,202.66,62,Online,2024,6,2,57.39,42.61
ORD_20230729,CUST_3883,2024-10-18,Books_Textbook,Books,46.43,18.66,9,417.9,167.92,249.98,41,North,2024,10,4,59.82,40.18
ORD_20230730,CUST_1924,2023-04-27,Sports_Yoga Mat,Sports,73.65,45.85,5,368.26,229.23,139.03,35,Central,2023,4,2,37.75,62.25
ORD_20230731,CUST_2552,2023-06-01,Clothing_Dress,Clothing,116.22,53.3,4,464.88,213.21,251.67,54,North,2023,6,2,54.14,45.86
ORD_20230732,CUST_9055,2023-03-14,Clothing_Socks,Clothing,156.77,78.64,2,313.54,157.28,156.25,37,Online,2023,3,1,49.83,50.16
ORD_20230733,CUST_3905,2024-07-12,Food_Snacks,Food,2.98,1.47,5,17.71,7.37,10.34,72,Central,2024,7,3,58.39,41.61
ORD_20230734,CUST_1786,2024-12-29,Books_Comic,Books,23.69,16.31,2,57.5,32.61,24.89,49,North,2024,12,4,43.29,56.71
ORD_20230735,CUST_8011,2024-08-10,Electronics_Tablet,Electronics,924.02,604.81,3,2772.06,1814.43,957.63,25,Online,2024,8,3,34.55,65.45
ORD_20230736,CUST_8433,2025-12-05,Beauty_Perfume,Beauty,81.48,53.25,1,90.65,53.25,37.4,66,North,2025,12,4,41.26,58.74
ORD_20230737,CUST_3713,2023-05-24,Clothing_T-Shirt,Clothing,154.81,78.51,4,619.25,314.02,305.23,33,Central,2023,5,2,49.29,50.71
ORD_20230738,CUST_1067,2023-03-31,Clothing_Socks,Clothing,72.54,45.31,4,290.18,181.24,108.94,20,Online,2023,3,1,37.54,62.46
ORD_20230739,CUST_4661,2024-04-03,Electronics_Laptop,Electronics,911.5,494.52,10,9115.0,4945.16,4169.84,61,North,2024,4,2,45.75,54.25
ORD_20230740,CUST_2480,2025-06-12,Beauty_Shampoo,Beauty,68.34,37.81,4,273.36,151.25,122.11,57,South,2025,6,2,44.67,55.33
ORD_20230741,CUST_6818,2023-03-28,Home & Garden_Sofa,Home & Garden,533.81,275.61,2,1067.62,551.22,516.4,37,Online,2023,3,1,48.37,51.63
ORD_20230742,CUST_3721,2024-07-11,Electronics_Tablet,Electronics,1035.49,631.92,4,4141.95,2527.67,1614.29,31,Online,2024,7,3,38.97,61.03
ORD_20230743,CUST_6365,2023-08-26,Electronics_Camera,Electronics,1044.78,473.83,2,2089.56,947.67,1141.9,29,Online,2023,8,3,54.65,45.35
ORD_20230744,CUST_7500,2025-12-10,Food_Coffee,Food,10.52,6.91,6,79.25,41.44,37.82,37,Central,2025,12,4,47.72,52.29
ORD_20230745,CUST_4364,2024-03-18,Electronics_Smart Watch,Electronics,445.45,235.69,10,4454.54,2356.91,2097.62,22,Central,2024,3,1,47.09,52.91
ORD_20230746,CUST_2172,2025-10-29,Home & Garden_Sofa,Home & Garden,253.79,123.33,10,2537.93,1233.29,1304.64,38,Online,2025,10,4,51.41,48.59
ORD_20230747,CUST_8670,2025-06-07,Clothing_Jacket,Clothing,146.78,99.6,3,440.34,298.81,141.53,72,South,2025,6,2,32.14,67.86
ORD_20230748,CUST_2936,2025-11-03,Clothing_Dress,Clothing,187.43,104.64,2,421.44,209.28,212.16,58,South,2025,11,4,50.34,49.66
ORD_20230749,CUST_6204,2025-08-15,Sports_Dumbbells,Sports,166.75,94.94,4,762.12,379.75,382.37,59,North,2025,8,3,50.17,49.83
ORD_20230750,CUST_5732,2025-04-29,Electronics_Smart Watch,Electronics,335.8,146.55,10,3358.04,1465.53,1892.51,51,South,2025,4,2,56.36,43.64
ORD_20230751,CUST_2674,2023-11-03,Clothing_Jacket,Clothing,132.21,76.78,9,1341.32,691.01,650.31,19,Online,2023,11,4,48.48,51.52
ORD_20230752,CUST_5555,2025-01-09,Clothing_Dress,Clothing,166.37,79.4,4,665.47,317.59,347.88,46,South,2025,1,1,52.28,47.72
ORD_20230753,CUST_9669,2023-09-10,Clothing_Socks,Clothing,174.08,108.8,6,1044.48,652.79,391.69,38,Online,2023,9,3,37.5,62.5
ORD_20230754,CUST_6413,2024-11-09,Home & Garden_Refrigerator,Home & Garden,1387.84,764.3,1,1536.81,764.3,772.51,43,South,2024,11,4,50.27,49.73
ORD_20230755,CUST_9433,2023-03-27,Food_Beverages,Food,17.34,7.15,6,104.04,42.89,61.15,34,Central,2023,3,1,58.78,41.22
ORD_20230756,CUST_3007,2025-07-08,Clothing_Dress,Clothing,141.1,70.71,6,846.58,424.29,422.29,38,North,2025,7,3,49.88,50.12
ORD_20230757,CUST_9301,2025-03-11,Home & Garden_Lamp,Home & Garden,158.6,68.49,10,1585.99,684.91,901.08,44,South,2025,3,1,56.81,43.19
ORD_20230758,CUST_9371,2025-10-13,Food_Chocolate,Food,3.12,1.79,7,21.81,12.5,9.31,51,North,2025,10,4,42.69,57.31
ORD_20230759,CUST_7401,2023-08-20,Books_Non-Fiction,Books,14.72,6.09,8,117.75,48.7,69.06,50,North,2023,8,3,58.65,41.36
ORD_20230760,CUST_5497,2024-06-13,Sports_Swimming Goggles,Sports,127.08,74.34,3,419.31,223.03,196.28,67,North,2024,6,2,46.81,53.19
ORD_20230761,CUST_9368,2023-03-29,Clothing_T-Shirt,Clothing,39.19,19.99,10,391.92,199.9,192.03,40,Online,2023,3,1,49.0,51.01
ORD_20230762,CUST_7353,2023-05-19,Electronics_Laptop,Electronics,1943.14,1281.54,8,15545.13,10252.35,5292.79,42,Online,2023,5,2,34.05,65.95
ORD_20230763,CUST_5887,2025-01-10,Sports_Yoga Mat,Sports,152.37,95.59,6,914.25,573.54,340.71,33,North,2025,1,1,37.27,62.73
ORD_20230764,CUST_6378,2024-06-29,Clothing_T-Shirt,Clothing,50.94,28.74,10,509.44,287.43,222.02,47,South,2024,6,2,43.58,56.42
ORD_20230765,CUST_5763,2023-03-31,Food_Coffee,Food,12.07,6.69,2,24.13,13.38,10.75,28,Online,2023,3,1,44.55,55.45
ORD_20230766,CUST_4159,2024-08-16,Clothing_Hat,Clothing,174.92,106.43,5,874.6,532.17,342.43,24,South,2024,8,3,39.15,60.85
ORD_20230767,CUST_3892,2023-01-16,Books_Non-Fiction,Books,33.27,20.96,5,166.34,104.78,61.56,30,North,2023,1,1,37.01,62.99
ORD_20230768,CUST_9446,2024-01-01,Home & Garden_Sofa,Home & Garden,342.6,230.45,8,2740.82,1843.61,897.21,45,Online,2024,1,1,32.74,67.26
ORD_20230769,CUST_6972,2024-12-10,Electronics_Smartphone,Electronics,497.17,302.65,5,2967.39,1513.23,1454.16,40,North,2024,12,4,49.0,51.0
ORD_20230770,CUST_7964,2023-08-25,Books_Biography,Books,43.89,20.27,4,175.56,81.08,94.49,57,Online,2023,8,3,53.82,46.18
ORD_20230771,CUST_4908,2025-05-23,Books_Magazine,Books,10.35,5.33,1,10.35,5.33,5.02,45,North,2025,5,2,48.5,51.5
ORD_20230772,CUST_3665,2025-08-07,Sports_Basketball,Sports,251.43,110.65,2,564.81,221.31,343.5,30,Central,2025,8,3,60.82,39.18
ORD_20230773,CUST_2223,2024-07-23,Clothing_Socks,Clothing,37.86,20.01,5,189.31,100.07,89.24,50,Central,2024,7,3,47.14,52.86
ORD_20230774,CUST_5277,2025-02-06,Clothing_Dress,Clothing,25.84,12.16,5,129.21,60.81,68.39,46,Central,2025,2,1,52.93,47.06
ORD_20230775,CUST_8448,2023-11-03,Clothing_Dress,Clothing,74.81,51.98,2,176.7,103.97,72.74,33,Online,2023,11,4,41.17,58.84
ORD_20230776,CUST_9417,2023-04-11,Electronics_Tablet,Electronics,1316.72,862.65,3,3950.17,2587.96,1362.21,74,Central,2023,4,2,34.48,65.52
ORD_20230777,CUST_4407,2023-04-15,Clothing_Socks,Clothing,90.88,52.93,2,181.75,105.86,75.89,32,Online,2023,4,2,41.76,58.24
ORD_20230778,CUST_1250,2024-08-10,Electronics_Smart Watch,Electronics,649.56,331.8,10,6495.63,3318.01,3177.62,34,Online,2024,8,3,48.92,51.08
ORD_20230779,CUST_6565,2025-05-08,Books_Textbook,Books,33.33,22.18,7,233.33,155.23,78.09,43,North,2025,5,2,33.47,66.53
ORD_20230780,CUST_3262,2023-10-21,Books_Non-Fiction,Books,26.77,16.34,9,240.96,147.07,93.9,21,Central,2023,10,4,38.97,61.04
ORD_20230781,CUST_6930,2025-06-16,Books_Textbook,Books,15.24,9.74,8,121.94,77.95,43.99,65,Central,2025,6,2,36.08,63.92
ORD_20230782,CUST_5573,2024-11-19,Books_Comic,Books,33.28,21.28,4,156.72,85.12,71.61,33,Online,2024,11,4,45.69,54.31
ORD_20230783,CUST_7960,2024-12-07,Books_Fiction,Books,37.56,24.76,2,84.31,49.52,34.8,72,Online,2024,12,4,41.28,58.74
ORD_20230784,CUST_7811,2024-12-08,Sports_Dumbbells,Sports,264.09,123.12,6,1841.7,738.75,1102.96,70,Online,2024,12,4,59.89,40.11
ORD_20230785,CUST_7349,2025-07-05,Home & Garden_Sofa,Home & Garden,778.99,507.77,3,2336.96,1523.32,813.65,47,North,2025,7,3,34.82,65.18
ORD_20230786,CUST_1579,2023-03-03,Beauty_Perfume,Beauty,33.3,21.11,7,233.08,147.77,85.3,74,Online,2023,3,1,36.6,63.4
ORD_20230787,CUST_1452,2024-06-29,Electronics_Laptop,Electronics,751.75,523.55,10,7517.51,5235.47,2282.04,58,North,2024,6,2,30.36,69.64
ORD_20230788,CUST_7747,2024-01-29,Clothing_Dress,Clothing,147.74,102.7,3,443.22,308.09,135.13,38,Online,2024,1,1,30.49,69.51
ORD_20230789,CUST_4129,2025-05-30,Beauty_Hair Dryer,Beauty,65.41,41.19,1,65.41,41.19,24.22,26,North,2025,5,2,37.03,62.97
ORD_20230790,CUST_6111,2024-11-27,Sports_Dumbbells,Sports,133.11,90.61,3,510.59,271.84,238.76,53,South,2024,11,4,46.76,53.24
ORD_20230791,CUST_5992,2023-08-09,Food_Snacks,Food,11.64,6.32,10,135.93,63.21,72.71,48,South,2023,8,3,53.49,46.5
ORD_20230792,CUST_1693,2023-08-07,Home & Garden_Washing Machine,Home & Garden,1420.79,592.71,7,9945.52,4148.98,5796.54,69,Online,2023,8,3,58.28,41.72
ORD_20230793,CUST_2407,2023-01-25,Sports_Basketball,Sports,89.88,48.68,6,539.25,292.1,247.15,74,North,2023,1,1,45.83,54.17
ORD_20230794,CUST_5332,2023-08-25,Electronics_Tablet,Electronics,1659.12,858.9,8,13273.0,6871.17,6401.83,20,North,2023,8,3,48.23,51.77
ORD_20230795,CUST_9118,2025-09-24,Food_Cereals,Food,6.66,3.3,2,13.32,6.59,6.73,38,Online,2025,9,3,50.53,49.47
ORD_20230796,CUST_9695,2024-01-08,Clothing_Hat,Clothing,82.49,52.65,2,164.99,105.31,59.68,36,Central,2024,1,1,36.17,63.83
ORD_20230797,CUST_9449,2024-12-03,Food_Chocolate,Food,19.29,10.83,1,22.96,10.83,12.13,44,Central,2024,12,4,52.83,47.17
ORD_20230798,CUST_9134,2024-09-03,Home & Garden_Bed,Home & Garden,1113.08,777.63,5,5565.41,3888.14,1677.27,71,Central,2024,9,3,30.14,69.86
ORD_20230799,CUST_2992,2024-02-28,Food_Cereals,Food,3.0,1.32,4,12.01,5.27,6.74,41,North,2024,2,1,56.12,43.88
ORD_20230800,CUST_9720,2023-07-15,Books_Textbook,Books,37.8,20.96,9,340.19,188.65,151.54,36,Online,2023,7,3,44.55,55.45
ORD_20230801,CUST_1919,2025-03-08,Books_Textbook,Books,42.69,17.25,1,42.69,17.25,25.44,32,Online,2025,3,1,59.59,40.41
ORD_20230802,CUST_7784,2024-02-23,Books_Fiction,Books,41.87,20.99,4,167.46,83.97,83.5,18,North,2024,2,1,49.86,50.14
ORD_20230803,CUST_8194,2025-12-06,Sports_Bike,Sports,199.76,110.54,2,495.97,221.07,274.9,65,South,2025,12,4,55.43,44.57
ORD_20230804,CUST_2425,2024-11-09,Sports_Tennis Racket,Sports,84.58,45.25,2,190.53,90.51,100.02,24,Online,2024,11,4,52.5,47.5
ORD_20230805,CUST_3436,2024-05-25,Clothing_Jeans,Clothing,176.07,83.32,3,528.21,249.95,278.26,52,South,2024,5,2,52.68,47.32
ORD_20230806,CUST_5911,2023-06-07,Electronics_Headphones,Electronics,1691.15,840.33,2,3382.31,1680.66,1701.65,60,South,2023,6,2,50.31,49.69
ORD_20230807,CUST_6816,2024-02-08,Beauty_Nail Polish,Beauty,15.11,9.77,9,135.98,87.92,48.07,18,Central,2024,2,1,35.35,64.66
ORD_20230808,CUST_7606,2023-05-20,Food_Chocolate,Food,7.77,3.56,6,46.64,21.35,25.29,29,Central,2023,5,2,54.22,45.78
ORD_20230809,CUST_8419,2025-09-16,Food_Beverages,Food,19.7,9.31,9,177.3,83.77,93.53,48,Central,2025,9,3,52.75,47.25
ORD_20230810,CUST_4250,2024-05-17,Beauty_Hair Dryer,Beauty,69.3,29.05,6,415.82,174.32,241.49,62,South,2024,5,2,58.08,41.92
ORD_20230811,CUST_7082,2024-02-22,Food_Beverages,Food,14.37,9.26,5,71.85,46.3,25.55,67,Online,2024,2,1,35.56,64.44
ORD_20230812,CUST_6495,2024-05-29,Books_Fiction,Books,37.09,16.16,1,37.09,16.16,20.93,24,North,2024,5,2,56.43,43.57
ORD_20230813,CUST_4557,2025-10-24,Clothing_Dress,Clothing,72.15,34.03,6,432.91,204.17,228.74,36,North,2025,10,4,52.84,47.16
ORD_20230814,CUST_4127,2023-06-01,Beauty_Cream,Beauty,81.01,38.28,8,648.1,306.23,341.88,65,South,2023,6,2,52.75,47.25
ORD_20230815,CUST_6360,2024-09-11,Books_Magazine,Books,41.11,27.03,6,246.65,162.17,84.48,34,Online,2024,9,3,34.25,65.75
ORD_20230816,CUST_3581,2023-12-21,Home & Garden_Chair,Home & Garden,1067.27,430.05,4,4955.63,1720.22,3235.41,19,Online,2023,12,4,65.29,34.71
ORD_20230817,CUST_2036,2024-03-14,Electronics_Tablet,Electronics,658.44,351.54,8,5267.53,2812.33,2455.21,22,Online,2024,3,1,46.61,53.39
ORD_20230818,CUST_4957,2024-11-23,Food_Cereals,Food,12.97,8.75,1,15.75,8.75,6.99,74,Online,2024,11,4,44.38,55.56
ORD_20230819,CUST_4945,2023-06-22,Beauty_Cream,Beauty,50.07,25.04,7,350.5,175.3,175.2,70,Online,2023,6,2,49.99,50.01
ORD_20230820,CUST_2093,2023-06-11,Electronics_Tablet,Electronics,197.21,92.66,7,1380.5,648.64,731.86,62,South,2023,6,2,53.01,46.99
ORD_20230821,CUST_2574,2024-03-22,Sports_Bike,Sports,200.96,83.56,9,1808.6,752.05,1056.56,29,Central,2024,3,1,58.42,41.58
ORD_20230822,CUST_5095,2024-01-30,Electronics_Camera,Electronics,1444.48,623.82,6,8666.87,3742.91,4923.96,55,South,2024,1,1,56.81,43.19
ORD_20230823,CUST_6408,2023-08-02,Home & Garden_Refrigerator,Home & Garden,215.25,127.68,8,1722.0,1021.45,700.56,54,North,2023,8,3,40.68,59.32
ORD_20230824,CUST_5777,2023-05-13,Beauty_Hair Dryer,Beauty,83.26,35.43,5,416.28,177.16,239.12,47,Central,2023,5,2,57.44,42.56
ORD_20230825,CUST_8777,2024-11-18,Food_Beverages,Food,16.31,7.32,6,124.81,43.94,80.87,55,Central,2024,11,4,64.79,35.21
ORD_20230826,CUST_3790,2023-12-16,Clothing_Hat,Clothing,104.11,44.98,7,922.33,314.83,607.5,45,North,2023,12,4,65.87,34.13
ORD_20230827,CUST_5566,2024-05-07,Books_Biography,Books,18.79,10.03,5,93.97,50.13,43.84,55,North,2024,5,2,46.65,53.35
ORD_20230828,CUST_9540,2025-09-14,Beauty_Shampoo,Beauty,97.1,52.06,3,291.3,156.19,135.11,26,Online,2025,9,3,46.38,53.62
ORD_20230829,CUST_2893,2023-07-01,Beauty_Hair Dryer,Beauty,99.78,47.8,4,399.12,191.2,207.91,28,North,2023,7,3,52.09,47.91
ORD_20230830,CUST_5042,2025-09-19,Home & Garden_Washing Machine,Home & Garden,641.45,323.51,2,1282.9,647.01,635.89,44,Online,2025,9,3,49.57,50.43
ORD_20230831,CUST_8210,2023-12-04,Electronics_Smartphone,Electronics,1077.03,605.03,7,8955.28,4235.21,4720.07,18,North,2023,12,4,52.71,47.29
ORD_20230832,CUST_2211,2024-12-03,Electronics_Laptop,Electronics,1670.14,1019.54,10,20991.25,10195.37,10795.87,22,North,2024,12,4,51.43,48.57
ORD_20230833,CUST_1386,2023-01-10,Clothing_Shoes,Clothing,91.63,62.26,6,549.8,373.56,176.24,65,North,2023,1,1,32.06,67.94
ORD_20230834,CUST_3283,2025-08-27,Electronics_Smart Watch,Electronics,775.04,468.71,10,7750.4,4687.08,3063.32,55,Central,2025,8,3,39.52,60.48
ORD_20230835,CUST_9450,2025-11-15,Clothing_T-Shirt,Clothing,81.75,49.06,1,104.14,49.06,55.09,33,North,2025,11,4,52.9,47.11
ORD_20230836,CUST_4749,2025-05-12,Clothing_Hat,Clothing,100.83,54.22,5,504.13,271.12,233.02,19,South,2025,5,2,46.22,53.78
ORD_20230837,CUST_9677,2023-12-24,Books_Magazine,Books,45.08,21.32,5,252.56,106.62,145.94,24,Online,2023,12,4,57.78,42.22
ORD_20230838,CUST_1604,2024-01-06,Home & Garden_Washing Machine,Home & Garden,1152.05,477.67,10,11520.51,4776.75,6743.76,63,Central,2024,1,1,58.54,41.46
ORD_20230839,CUST_4815,2024-05-16,Home & Garden_Table,Home & Garden,1310.94,598.88,5,6554.72,2994.41,3560.31,39,Central,2024,5,2,54.32,45.68
ORD_20230840,CUST_6192,2025-04-27,Beauty_Nail Polish,Beauty,9.66,5.52,5,48.28,27.61,20.67,50,North,2025,4,2,42.81,57.19
ORD_20230841,CUST_8131,2024-05-25,Books_Biography,Books,20.97,8.55,3,62.91,25.66,37.24,66,Central,2024,5,2,59.2,40.79
ORD_20230842,CUST_1282,2025-04-19,Books_Non-Fiction,Books,37.48,25.03,10,374.78,250.33,124.45,53,North,2025,4,2,33.21,66.79
ORD_20230843,CUST_1947,2025-12-17,Electronics_Laptop,Electronics,1384.77,910.6,1,1618.33,910.6,707.73,40,South,2025,12,4,43.73,56.27
ORD_20230844,CUST_3251,2023-03-08,Electronics_Camera,Electronics,1199.64,702.37,2,2399.27,1404.74,994.53,35,Central,2023,3,1,41.45,58.55
ORD_20230845,CUST_7906,2024-10-23,Beauty_Makeup,Beauty,52.24,35.79,4,208.95,143.15,65.8,18,North,2024,10,4,31.49,68.51
ORD_20230846,CUST_6077,2023-04-27,Food_Cereals,Food,12.44,5.6,7,87.05,39.17,47.88,28,Online,2023,4,2,55.0,45.0
ORD_20230847,CUST_2559,2025-08-17,Food_Beverages,Food,2.87,1.56,8,25.79,12.49,13.3,27,Central,2025,8,3,51.57,48.43
ORD_20230848,CUST_9014,2023-01-16,Home & Garden_Chair,Home & Garden,417.4,279.04,9,3756.6,2511.37,1245.23,51,Central,2023,1,1,33.15,66.85
ORD_20230849,CUST_9488,2023-04-25,Electronics_Headphones,Electronics,951.15,496.16,10,9511.46,4961.57,4549.89,28,South,2023,4,2,47.84,52.16
ORD_20230850,CUST_3208,2025-09-28,Books_Non-Fiction,Books,43.32,23.28,7,303.25,162.95,140.3,66,South,2025,9,3,46.27,53.73
ORD_20230851,CUST_9867,2023-06-25,Home & Garden_Sofa,Home & Garden,348.15,203.36,4,1392.6,813.43,579.18,37,South,2023,6,2,41.59,58.41
ORD_20230852,CUST_5534,2025-11-17,Clothing_Hat,Clothing,74.29,33.91,6,499.61,203.46,296.15,53,North,2025,11,4,59.28,40.72
ORD_20230853,CUST_6491,2024-08-17,Electronics_Smartphone,Electronics,303.72,160.08,8,2429.78,1280.6,1149.18,60,North,2024,8,3,47.3,52.7
ORD_20230854,CUST_2487,2023-12-23,Beauty_Perfume,Beauty,20.85,14.12,5,128.35,70.59,57.76,35,South,2023,12,4,45.0,55.0
ORD_20230855,CUST_9793,2023-03-07,Home & Garden_Washing Machine,Home & Garden,366.54,152.63,7,2565.78,1068.41,1497.37,46,South,2023,3,1,58.36,41.64
ORD_20230856,CUST_6875,2025-02-23,Home & Garden_Table,Home & Garden,790.25,349.43,1,790.25,349.43,440.82,54,South,2025,2,1,55.78,44.22
ORD_20230857,CUST_2537,2023-06-25,Clothing_Socks,Clothing,196.39,136.63,7,1374.74,956.38,418.36,64,Central,2023,6,2,30.43,69.57
ORD_20230858,CUST_6510,2025-01-24,Food_Tea,Food,16.05,10.8,4,64.21,43.22,20.99,29,North,2025,1,1,32.69,67.31
ORD_20230859,CUST_9553,2023-09-27,Clothing_Shoes,Clothing,75.87,47.69,10,758.67,476.93,281.74,49,South,2023,9,3,37.14,62.86
ORD_20230860,CUST_8281,2025-07-17,Beauty_Perfume,Beauty,11.39,5.47,9,102.53,49.25,53.27,46,North,2025,7,3,51.96,48.03
ORD_20230861,CUST_6560,2024-04-06,Books_Magazine,Books,20.29,12.49,4,81.14,49.97,31.17,35,South,2024,4,2,38.42,61.58
ORD_20230862,CUST_7713,2024-12-20,Clothing_Jacket,Clothing,137.41,71.67,10,1513.45,716.68,796.77,55,North,2024,12,4,52.65,47.35
ORD_20230863,CUST_8265,2025-09-24,Clothing_Hat,Clothing,67.73,40.56,4,270.92,162.24,108.68,54,Online,2025,9,3,40.12,59.88
ORD_20230864,CUST_8456,2023-08-24,Electronics_Smart Watch,Electronics,357.92,248.12,9,3221.25,2233.07,988.18,59,Online,2023,8,3,30.68,69.32
ORD_20230865,CUST_7041,2024-08-01,Sports_Yoga Mat,Sports,75.76,48.07,10,840.91,480.73,360.17,74,North,2024,8,3,42.83,57.17
ORD_20230866,CUST_2468,2024-05-29,Electronics_Headphones,Electronics,890.71,400.78,3,2672.12,1202.35,1469.77,72,Central,2024,5,2,55.0,45.0
ORD_20230867,CUST_9012,2025-03-19,Food_Beverages,Food,4.17,2.39,2,8.33,4.79,3.55,49,South,2025,3,1,42.62,57.5
ORD_20230868,CUST_2790,2023-02-27,Food_Chocolate,Food,14.75,9.14,9,132.79,82.27,50.52,51,North,2023,2,1,38.05,61.95
ORD_20230869,CUST_1810,2025-06-04,Electronics_Tablet,Electronics,1992.83,1080.83,8,15942.61,8646.64,7295.98,70,South,2025,6,2,45.76,54.24
ORD_20230870,CUST_3705,2023-07-07,Food_Chocolate,Food,16.64,10.23,7,124.86,71.6,53.27,51,South,2023,7,3,42.66,57.34
ORD_20230871,CUST_3428,2024-09-07,Food_Beverages,Food,17.72,8.35,2,35.45,16.69,18.75,60,Central,2024,9,3,52.89,47.08
ORD_20230872,CUST_5376,2025-06-10,Sports_Yoga Mat,Sports,159.22,71.45,9,1647.46,643.07,1004.39,68,Online,2025,6,2,60.97,39.03
ORD_20230873,CUST_7170,2025-04-22,Home & Garden_Sofa,Home & Garden,77.69,47.16,8,621.55,377.24,244.31,49,South,2025,4,2,39.31,60.69
ORD_20230874,CUST_9146,2024-12-02,Home & Garden_Bed,Home & Garden,801.12,322.24,7,7153.36,2255.7,4897.66,58,North,2024,12,4,68.47,31.53
ORD_20230875,CUST_7875,2024-01-02,Home & Garden_Table,Home & Garden,1229.06,708.59,8,9832.45,5668.69,4163.75,22,South,2024,1,1,42.35,57.65
