date,disaster_type,event_name,event_confidence,location,location_confidence,severity_level,start_time,start_time_confidence,peak_time,peak_time_confidence,end_time,end_time_confidence,title,source,category,wind_speed,rainfall,casualties,damages,extraction_quality,qa_flags,url,scrape_time
2011-01-06,"Sương muối, rét đậm – rét hại","Bão, áp thấp nhiệt đới Bình Định",0.65,"Bình Định, Bình Thuận, Gia Lai, Lâm Đồng, Biển Đông",0.97,Trung bình,,,,,,,"Rét đậm, rét hại miền Bắc và miền Trung - Cứu gia súc khỏi chết rét",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,cấp 9,,,,0.6233333333333334,,https://dantri.com.vn/thoi-su/con-bao-moi-co-the-anh-huong-tu-gia-lai-den-lam-dong-20251124205841064.htm,2025-12-06T13:58:26.653747
2011-01-07,"Sương muối, rét đậm – rét hại",Bão Fengshen,0.95,"Đà Nẵng, Hà Tĩnh, Quảng Trị, Quảng Ngãi, Biển Đông",0.9728571428571428,Nhẹ,,,,,,,"Miền Bắc, miền Trung rét chồng rét",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,cấp 6,,,,0.7242857142857142,,https://dantri.com.vn/thoi-su/bao-fengshen-suy-yeu-thanh-ap-thap-nhiet-doi-sang-nay-vao-hue-quang-ngai-20251023060413344.htm,2025-12-06T13:58:41.590741
2011-01-11,"Sương muối, rét đậm – rét hại",Bão Wipha,0.95,"Biển Đông, Tây Nguyên",1.0,Không xác định,,,,,,,"Rét đậm hoành hành ở miền Trung, miền Bắc - Người đổ bệnh, trâu bò chết",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.65,,https://dantri.com.vn/thoi-su/bao-nhieu-con-bao-se-anh-huong-den-dat-lien-nuoc-ta-tu-nay-den-cuoi-nam-20250724111115878.htm,2025-12-06T13:58:40.942434
2011-01-16,"Sương muối, rét đậm – rét hại",Bão Fengshen,0.95,"Đà Nẵng, Hà Tĩnh, Quảng Trị, Quảng Ngãi, Biển Đông",0.9883333333333333,Không xác định,,,,,,,Ứng cứu hoa tết,Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.6461111111111111,,https://dantri.com.vn/thoi-su/bao-fengshen-chua-tan-mot-ap-thap-nhiet-doi-moi-hinh-thanh-20251022180119721.htm,2025-12-06T13:58:46.947506
2011-02-09,Hạn hán,Bão Kalmaegi,0.95,"Đà Nẵng, Thanh Hóa, Quảng Trị, Quảng Ngãi, Khánh Hòa",0.993,Không xác định,,,,,,,Đông Trung Quốc chịu hạn hán tồi tệ chưa từng có,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.6476666666666667,,https://dantri.com.vn/thoi-su/xuat-hien-ap-thap-ngoai-khoi-philippines-bao-kalmaegi-manh-cap-14-20251105174015353.htm,2025-12-06T13:51:46.124739
2011-02-21,Núi lửa phun,Bão Koto,0.75,"Khánh Hòa, Gia Lai, Đắk Lắk, Biển Đông",1.0,Nhẹ,,,,,,,Philippines: Núi lửa phun trào tro bụi cao 3.000m,Dân Trí,Thiên tai địa chất,cấp 6,,,,0.6666666666666666,,https://dantri.com.vn/thoi-su/bao-koto-dot-ngot-doi-huong-ap-thap-nhiet-doi-sap-vao-bien-dong-20251129064647157.htm,2025-12-06T14:15:11.409078
2011-03-02,Hạn hán,Bão Chuy,0.75,"Thái Bình, Khánh Hòa, Gia Lai, Đắk Lắk, Lâm Đồng",0.980625,Không xác định,,,,,,,Hạn hán nghiêm trọng ở Tây Nguyên,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5768749999999999,,https://dantri.com.vn/thoi-su/nhieu-bat-thuong-cua-con-ap-thap-nhiet-doi-ky-la-chua-tung-co-o-bien-dong-20251129145843105.htm,2025-12-06T13:52:41.284458
2011-03-12,"Sự cố hóa chất, phóng xạ",Bão Koto,0.75,"Thái Bình, Khánh Hòa, Gia Lai, Đắk Lắk, Bình Dương",1.0,Nhẹ,,,,,,,Nhật Bản: Hơn 1.800 người chết và mất tích sau vụ động đất,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,cấp 7,,300 người chết,,0.75,,https://dantri.com.vn/thoi-su/ap-thap-nhiet-doi-di-thuong-da-tan-bao-koto-hau-nhu-khong-di-chuyen-20251129175825381.htm,2025-12-06T14:47:30.316604
2011-03-12,Sóng thần,"Bão, áp thấp nhiệt đới Biển Đông",0.65,"Biển Đông, Hoàng Sa, Miền Trung",0.96,Trung bình,,,,,,,Sóng thần đến Mỹ,VnExpress,Thiên tai địa chất,cấp 9,,,,0.62,,https://dantri.com.vn/thoi-su/ap-thap-nhiet-doi-kha-nang-manh-len-thanh-bao-trong-ngay-mai-20251017143812884.htm,2025-12-06T14:09:24.141401
2011-03-14,Núi lửa phun,,0.0,,0.0,Không xác định,,,,,,,Núi lửa phun trào tại Nhật Bản,VnExpress,Thiên tai địa chất,,,,,0.0,LOW_QUALITY;MISSING_LOCATION;,https://dantri.com.vn/thoi-su/bao-tapah-suy-yeu-thanh-ap-thap-nhiet-doi-20250909001710509.htm,2025-12-06T14:15:33.143873
2011-03-14,"Sự cố hóa chất, phóng xạ","Bão, áp thấp nhiệt đới Biển Đông",0.65,"Biển Đông, Hoàng Sa",1.0,Nghiêm trọng,,,,,,,Chernobyl tái diễn?,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,cấp 10,,,,0.6333333333333333,,https://dantri.com.vn/thoi-su/bien-dong-co-the-don-bao-so-11-vao-cuoi-tuan-20251001145154661.htm,2025-12-06T14:47:39.605538
2011-03-16,"Sự cố hóa chất, phóng xạ","Bão, áp thấp nhiệt đới Đà Nẵng",0.65,"Đà Nẵng, Quảng Trị, Quảng Ngãi, Khánh Hòa, Đắk Lắk",1.0,Không xác định,,,,,,,Nhật Bản: Cháy tiếp tại nhà máy điện hạt nhân Fukushima,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/nam-trung-bo-sap-mua-rat-to-co-noi-tren-180mm-20251201133903712.htm,2025-12-06T14:47:29.669342
2011-03-17,"Sự cố hóa chất, phóng xạ",Bão Fung,0.75,"Thái Bình, Bình Dương, Biển Đông",1.0,Nhẹ,,,,,,,Thế giới hỗ trợ Nhật Bản đối phó với phóng xạ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,cấp 7,,,,0.6666666666666666,,https://dantri.com.vn/thoi-su/vi-sao-phuong-hoang-manh-thanh-sieu-bao-roi-uon-cong-ra-khoi-bien-dong-20251111142407055.htm,2025-12-06T14:47:32.277155
2011-03-18,"Sự cố hóa chất, phóng xạ","Bão, áp thấp nhiệt đới Hà Nội",0.65,"Hà Nội, Đà Nẵng, Hà Giang, Thái Nguyên, Bắc Ninh",0.9909523809523809,Không xác định,,,,,,,Việt Nam Không ảnh hưởng bụi phóng xạ,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,"419 người chết, 730 người bị thương",,0.6303174603174603,,https://dantri.com.vn/thoi-su/ngan-hang-adb-vien-tro-2-trieu-usd-khac-phuc-hau-qua-mua-lu-o-mien-trung-20251205201232967.htm,2025-12-06T14:47:38.352528
2011-03-19,Núi lửa phun,Bão Fengshen,0.95,"Đà Nẵng, Hà Tĩnh, Quảng Trị, Quảng Ngãi, Bạch Mã",0.9788888888888889,Nhẹ,,,,,,,"Núi lửa phun trào, Indonesia ra cảnh báo đỏ",Dân Trí,Thiên tai địa chất,cấp 6,,,,0.7262962962962963,,https://dantri.com.vn/thoi-su/bao-fengshen-tan-tren-bien-chieu-nay-mien-trung-mua-lon-20251023105017799.htm,2025-12-06T14:15:29.580929
2011-04-01,"Bão, áp thấp nhiệt đới","Bão, áp thấp nhiệt đới 22/07/2025",0.7,"Hà Nội, Đà Nẵng, Lào Cai, Quảng Trị, Khánh Hòa",0.9866666666666668,Không xác định,,,,,,,"Bão, áp thấp nhiệt đới năm nay nhiều hơn 2010",VnExpress,Thiên tai khí tượng – thủy văn,,,4 người chết,,0.6455555555555555,,https://dantri.com.vn/thoi-su/chi-tiet-cac-cap-do-bao-va-suc-gio-tan-pha-20250722123305045.htm,2025-12-06T13:31:00.858662
2011-04-03,Ô nhiễm môi trường nghiêm trọng,"Bão, áp thấp nhiệt đới Bình Định",0.65,"Bình Định, Phú Yên, Khánh Hòa, Ninh Thuận, Hồ Chí Minh",0.9760000000000002,Trung bình,,,,,,,"Xử lý dứt điểm ""danh sách đen"" cơ sở gây ô nhiễm",Dân Trí,Thiên tai môi trường – con người gây ra,cấp 9,,,,0.6253333333333334,,https://dantri.com.vn/thoi-su/tphcm-chiu-tac-dong-cua-ria-hoan-luu-bao-so-15-gay-gio-giat-manh-20251125221631833.htm,2025-12-06T14:40:39.414113
2011-04-20,"Sự cố hóa chất, phóng xạ",Bão Wutip,0.95,"Đà Nẵng, Cần Thơ, Cao Bằng, Tuyên Quang, Lào Cai",0.9936666666666666,Không xác định,,,,,,,Nhật Bản bào chế bột loại bỏ chất phóng xạ trong nước,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,,,,,0.6478888888888888,,https://dantri.com.vn/thoi-su/chua-nam-nao-ghi-nhan-lu-lich-su-dac-biet-lon-cung-xuat-hien-tai-20-song-20251204102324665.htm,2025-12-06T14:47:27.075375
2011-05-11,"Sương muối, rét đậm – rét hại","Bão, áp thấp nhiệt đới Nghệ An",0.65,"Nghệ An, Biển Đông, Đồng bằng sông Cửu Long, Tây Nguyên, Miền Trung",0.976,Không xác định,,,,,,,"Thừa Thiên - Huế: Lúa trổ bông gặp rét, thiệt hại hơn 400ha",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,"267 người chết, 291 người bị thương, 78 người mất tích",,0.6253333333333333,,https://dantri.com.vn/thoi-su/8-10-con-bao-co-the-xuat-hien-tu-nay-den-cuoi-nam-20230807211116550.htm,2025-12-06T13:58:29.206590
2011-06-23,Mưa lớn kéo dài,"Bão, áp thấp nhiệt đới Hà Nội",0.65,"Hà Nội, Biển Đông, Tây Nguyên, Miền Trung",0.97,Không xác định,,,,,,,Bão Haima gây mưa lớn kéo dài tới đầu tuần sau,VnExpress,Thiên tai khí tượng – thủy văn,,,73 người chết,,0.6233333333333334,,https://dantri.com.vn/thoi-su/bao-don-dap-va-manh-trong-nhung-thang-cuoi-nam-20220707071806493.htm,2025-12-06T13:38:01.998922
2011-06-25,"Lốc xoáy, vòi rồng",Bão Bualoi,0.95,"Hà Nội, Cao Bằng, Tuyên Quang, Lào Cai, Sơn La",1.0,Không xác định,,,,,,,Lốc xoáy tại Hải Phòng là vòi rồng,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.65,,https://dantri.com.vn/tam-long-nhan-ai/nguoi-dan-mong-cac-bac-si-nhu-mong-nang-sau-bao-20251205124453043.htm,2025-12-06T13:35:06.727474
2011-08-14,Hạn hán,"Bão, áp thấp nhiệt đới Thanh Hóa",0.65,"Thanh Hóa, Biển Đông, Thừa Thiên Huế, Miền Trung, Miền Bắc",0.9380000000000001,Không xác định,,,,,,,Người đàn ông mang hy vọng nơi hạn hán,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5293333333333333,,https://dantri.com.vn/thoi-su/bien-dong-sap-hung-bao-hoac-ap-thap-nhiet-doi-20230711221224260.htm,2025-12-06T13:51:43.165463
2011-09-14,Sóng thần,"Bão, áp thấp nhiệt đới Thái Bình",0.65,"Thái Bình, Bình Dương, Biển Đông",1.0,Không xác định,,,,,,,Diễn tập ứng phó sóng thần,Dân Trí,Thiên tai địa chất,,,,,0.5499999999999999,,https://dantri.com.vn/thoi-su/bao-tapah-sap-hinh-thanh-anh-huong-the-nao-den-nuoc-ta-20250906133401096.htm,2025-12-06T14:11:59.621197
2011-09-17,Hạn hán,Bão Koto,0.75,"Đà Nẵng, Quảng Trị, Quảng Ngãi, Khánh Hòa, Đắk Lắk",0.99,Nhẹ,,,,,,,Khốn khổ vì hạn hán ở tây nam Trung Quốc,VietnamNet,Thiên tai khí tượng – thủy văn,cấp 6,25 mm,,,0.7466666666666667,,https://dantri.com.vn/thoi-su/ap-thap-nhiet-doi-huong-vao-vung-bien-dak-lak-khanh-hoa-20251203095758554.htm,2025-12-06T13:51:48.146588
2011-09-23,Ngập úng,"Bão, áp thấp nhiệt đới 4/5/2015",0.7,"Hà Nội, Hà Giang, Tuyên Quang, Lào Cai, Điện Biên",1.0,Không xác định,,,,,,,Mỗi năm chỉ giảm… 2 điểm ngập úng,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5666666666666667,,https://dantri.com.vn/thoi-su/bao-lu-se-xuat-hien-nhieu-hon-trong-nam-2015-1428556075.htm,2025-12-06T13:48:13.636133
2011-10-07,Sinh vật ngoại lai xâm hại,Bão Koto,0.75,"Hà Nội, Thái Bình, Thanh Hóa, Khánh Hòa, Gia Lai",0.9761538461538463,Nhẹ,,,,,,,Trồng hơn 5.300 cây trong “danh mục cấm”,Sài Gòn Giải Phóng,Thiên tai sinh học,cấp 6,,300 người chết,,0.742051282051282,,https://dantri.com.vn/thoi-su/ap-thap-nhiet-doi-sap-vao-nam-bien-dong-su-kien-chua-tung-co-trong-lich-su-20251128215738787.htm,2025-12-06T14:32:32.476129
2011-10-15,Ngập úng,"Bão, áp thấp nhiệt đới Biển Đông",0.65,Biển Đông,1.0,Trung bình,,,,,,,Trường học “kêu cứu” vì ngập úng nước,Dân Trí,Thiên tai khí tượng – thủy văn,cấp 8,,,,0.6333333333333333,,https://dantri.com.vn/thoi-su/ap-thap-nhiet-doi-vua-hinh-thanh-kha-nang-manh-len-thanh-bao-20250916154545129.htm,2025-12-06T13:48:26.116757
2011-10-17,Ngập úng,"Bão, áp thấp nhiệt đới Quảng Ngãi",0.65,"Quảng Ngãi, Khánh Hòa, Gia Lai, Đắk Lắk, Lâm Đồng",0.9828571428571429,Không xác định,,,,,,,Đà Nẵng: 23.000 học sinh nghỉ học vì ngập úng,Dân Trí,Thiên tai khí tượng – thủy văn,,,"96 người chết, 11 người mất tích",650.0 tỷ đồng,0.710952380952381,,https://dantri.com.vn/thoi-su/cac-tinh-nam-trung-bo-chuan-bi-ung-pho-voi-dot-thien-tai-tiep-theo-20251124114259647.htm,2025-12-06T13:48:16.590590
2011-11-09,Hạn hán,Bão Senyar,0.75,"Đà Nẵng, Thái Bình, Bình Dương, An Giang, Biển Đông",1.0,Không xác định,,,,,,,“Hạn hán” tuổi 30: Gánh nặng của hôn nhân?,VietnamNet,Thiên tai khí tượng – thủy văn,,,300 người chết,,0.6666666666666666,,https://tuoitre.vn/ap-thap-nhiet-doi-doc-la-sap-vao-bien-dong-cac-tinh-an-giang-tro-ra-da-nang-bao-tin-ngay-tau-thuyen-20251128182542286.htm,2025-12-06T13:51:52.858298
2011-11-12,Tràn dầu,"Bão, áp thấp nhiệt đới Đà Nẵng",0.65,"Đà Nẵng, Quảng Trị, Quảng Ngãi, Phú Yên, Khánh Hòa",0.9936363636363637,Nhẹ,,,,,,,"Cháy tàu, nguy cơ tràn dầu trên biển Cù Lao Chàm",VietnamNet,Thiên tai môi trường – con người gây ra,cấp 7,,,,0.6312121212121212,,https://tuoitre.vn/bao-so-15-se-lien-tuc-doi-huong-trong-3-ngay-toi-20251128092931911.htm,2025-12-06T14:44:30.117772
2011-12-06,Núi lửa phun,Bão Senyar,0.75,"Thái Bình, Quảng Ngãi, Phú Yên, Đắk Lắk, Bình Dương",1.0,Trung bình,,,,,,,Indonesia đóng cửa sân bay vì núi lửa phun trào,Dân Trí,Thiên tai địa chất,cấp 8,,,,0.6666666666666666,,https://tuoitre.vn/ap-thap-nhiet-doi-la-chua-tung-co-bat-ngo-suy-yeu-som-hon-du-bao-20251129182444805.htm,2025-12-06T14:15:34.420404
2011-12-11,"Sương muối, rét đậm – rét hại","Bão, áp thấp nhiệt đới Hà Nội",0.65,"Hà Nội, Đà Nẵng, Thanh Hóa, Quảng Ngãi, Khánh Hòa",0.9654545454545456,Không xác định,,,,,,,"Dồn dập rét đậm, rét hại",Sài Gòn Giải Phóng,Thiên tai khí tượng – thủy văn,,,,,0.5384848484848486,,https://tuoitre.vn/thoi-tiet-hom-nay-2-12-hoan-luu-ap-thap-tu-bao-so-15-gay-mua-to-cho-trung-bo-20251201163233165.htm,2025-12-06T13:59:05.201693
2011-12-17,Núi lửa phun,Bão Senyar,0.75,"Thái Bình, Quảng Ngãi, Đắk Lắk, Lâm Đồng, Bình Dương",1.0,Nhẹ,,,,,,,Độc đáo tour cắm trại ngắm núi lửa phun trào,VietnamNet,Thiên tai địa chất,cấp 6,,,,0.6666666666666666,,https://tuoitre.vn/ky-la-chua-tung-thay-ap-thap-nhiet-doi-hinh-thanh-o-vi-do-thap-va-di-ve-huong-dong-20251128212609457.htm,2025-12-06T14:14:31.499266
2011-12-27,Núi lửa phun,"Bão, áp thấp nhiệt đới Phú Yên",0.65,"Phú Yên, Khánh Hòa, Lâm Đồng, Biển Đông, Trường Sa",0.96125,Không xác định,,,,,,,Indonesia: Người dân hốt hoảng vì núi lửa phun trào,Dân Trí,Thiên tai địa chất,,,,,0.5370833333333334,,https://tuoitre.vn/bao-so-16-dang-hinh-thanh-co-anh-huong-toi-tp-hcm-va-nam-bo-20251204214740793.htm,2025-12-06T14:15:16.973409
2012-03-10,"Sự cố hóa chất, phóng xạ","Bão, áp thấp nhiệt đới Đà Nẵng",0.65,"Đà Nẵng, Quảng Ngãi, Bình Định, Phú Yên, Khánh Hòa",1.0,Nhẹ,,,,,,,Một năm sau thảm họa động đất sóng thần tại Nhật Bản - Bài 2: Câu hỏi lớn về điện hạt nhân,Sài Gòn Giải Phóng,Thiên tai môi trường – con người gây ra,cấp 6,,,,0.6333333333333333,,https://tuoitre.vn/hom-nay-bao-so-15-doi-huong-di-cham-ve-vung-bien-gia-lai-khanh-hoa-20251201063238957.htm,2025-12-06T14:47:39.000898
2012-05-27,Hạn hán,"Bão, áp thấp nhiệt đới Hà Nội",0.65,"Hà Nội, Thanh Hóa, Biển Đông, Thừa Thiên Huế, Hồ Chí Minh",0.9566666666666667,Không xác định,,,,,,,Triều Tiên hứng chịu hạn hán nghiêm trọng,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5355555555555556,,https://tuoitre.vn/thoi-tiet-hom-nay-29-11-ca-nuoc-lanh-den-ret-bien-dong-vua-bao-vua-ap-thap-2025112817313976.htm,2025-12-06T13:51:57.504650
2012-06-16,Hạn hán,"Bão, áp thấp nhiệt đới Thái Bình",0.65,"Thái Bình, Bình Dương, Biển Đông, Thừa Thiên Huế, Miền Nam",0.9620000000000001,Không xác định,,,,,,,'Vựa lúa' của Triều Tiên thiệt hại vì hạn hán,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5373333333333333,,https://tuoitre.vn/dien-bien-dac-biet-ap-thap-nhiet-doi-da-vuot-qua-ban-dao-ma-lai-huong-vao-bien-dong-20251128102451985.htm,2025-12-06T13:51:47.479351
2012-07-04,Mưa lớn kéo dài,"Bão, áp thấp nhiệt đới An Giang",0.65,"An Giang, Cà Mau, Kiên Giang, Hồ Chí Minh, TP.HCM",0.9480000000000001,Nhẹ,,,,,,,"TPHCM: Mưa lớn kéo dài, đường lại thành “sông”",Dân Trí,Thiên tai khí tượng – thủy văn,cấp 5,,,,0.616,,https://tuoitre.vn/tp-hcm-thong-bao-khan-tau-thuyen-tru-tranh-truoc-ap-thap-nhiet-doi-20251129101036233.htm,2025-12-06T13:39:46.203856
2012-08-01,"Lốc xoáy, vòi rồng","Bão, áp thấp nhiệt đới Biển Đông",0.65,Biển Đông,1.0,Không xác định,,,,,,,"Lốc xoáy vòi rồng làm 800 nhà sập, tốc mái",Tuổi Trẻ,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://tuoitre.vn/chieu-mai-dong-nam-bo-mua-do-o-ria-bao-so-15-nhung-khong-nhieu-20251129183132027.htm,2025-12-06T13:36:01.896331
2012-08-07,Hạn hán,"Bão, áp thấp nhiệt đới Lâm Đồng",0.65,"Lâm Đồng, An Giang, Cà Mau, Biển Đông, Hồ Chí Minh",0.9628571428571427,Không xác định,,,,,,,Hạn hán - Mỹ khát thì Trung Quốc đói?,VietnamNet,Thiên tai khí tượng – thủy văn,,,,,0.5376190476190476,,https://tuoitre.vn/tp-hcm-va-nam-bo-bi-kep-giua-gong-kim-bao-so-15-va-ap-thap-nhiet-doi-mua-gio-may-ngay-toi-ra-sao-20251128162622536.htm,2025-12-06T13:52:01.371115
2012-09-10,Ngập úng,"Bão, áp thấp nhiệt đới Hà Nội",0.65,"Hà Nội, Hồ Chí Minh, TP.HCM",0.9366666666666666,Không xác định,,,,,,,"Miền Bắc ngày nắng, miền Trung còn ngập úng",Dân Trí,Thiên tai khí tượng – thủy văn,,,409 người chết,,0.6122222222222222,,https://thanhnien.vn/magazine.htm,2025-12-06T13:48:12.685611
2012-10-28,Sóng thần,"Bão, áp thấp nhiệt đới Đắk Lắk",0.65,"Đắk Lắk, Đồng Nai, Thừa Thiên Huế, Hồ Chí Minh, TP.HCM",0.9480000000000001,Không xác định,,,,,,,Sóng thần đã ập đến Hawaii,Dân Trí,Thiên tai địa chất,,,,,0.5326666666666667,,https://thanhnien.vn/chao-ngay-moi.htm,2025-12-06T14:11:40.005750
2012-11-16,"Lốc xoáy, vòi rồng","Bão, áp thấp nhiệt đới Khánh Hòa",0.65,"Khánh Hòa, Gia Lai, Đắk Lắk",1.0,Không xác định,,,,,,,Quay được cảnh vòi rồng khổng lồ hút nước biển ở Nhật,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,0.5499999999999999,,https://thanhnien.vn/dau-moi-cuu-tro-185251128204752814.htm,2025-12-06T13:35:47.184303
2012-12-26,Sinh vật ngoại lai xâm hại,"Bão, áp thấp nhiệt đới Bình Thuận",0.65,"Bình Thuận, Lâm Đồng",1.0,Không xác định,,,,,,,Phê duyệt đề án ngăn ngừa sinh vật ngoại lai xâm hại ở Việt Nam,Sài Gòn Giải Phóng,Thiên tai sinh học,,,,,0.5499999999999999,,https://thanhnien.vn/mot-cong-chuc-xa-chiem-doat-500-trieu-dong-tien-cuu-tro-bao-lu-185251206090935182.htm,2025-12-06T14:32:44.096061
2013-01-07,Sóng thần,"Bão, áp thấp nhiệt đới Hải Phòng",0.65,"Hải Phòng, Quảng Trị, Khánh Hòa, Gia Lai, Đắk Lắk",0.9700000000000002,Không xác định,,,,,,,Thảm họa sóng thần,Dân Trí,Thiên tai địa chất,,,,,0.54,,https://thanhnien.vn/doi-song.htm,2025-12-06T14:11:25.204013
2013-02-04,Ô nhiễm môi trường nghiêm trọng,"Bão, áp thấp nhiệt đới Lạng Sơn",0.65,Lạng Sơn,1.0,Không xác định,,,,,,,"Vụ nhà máy rác ""đắp chiếu"": Tỉnh hứa nhưng không làm",Dân Trí,Thiên tai môi trường – con người gây ra,,,,,0.5499999999999999,,https://thanhnien.vn/hai-cao-toc-tai-lang-son-va-cao-bang-chay-nuoc-rut-thong-tuyen-vao-1912-185251206115953098.htm,2025-12-06T14:40:18.146360
2013-03-06,Núi lửa phun,"Bão, áp thấp nhiệt đới Quảng Trị",0.65,"Quảng Trị, Khánh Hòa, Gia Lai, Đắk Lắk, Lâm Đồng",0.9700000000000002,Không xác định,,,,,,,Tác dụng kỳ diệu của núi lửa phun trào,VnExpress,Thiên tai địa chất,,,,,0.54,,https://thanhnien.vn/doi-song/cong-dong.htm,2025-12-06T14:13:36.812433
